source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Leyuan_Mouse_invitro_A53	Leyuan_Mouse_invitro_A53	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A53	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A53.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A61	Leyuan_Mouse_invitro_A61	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A61	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A61.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A62	Leyuan_Mouse_invitro_A62	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A62	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A62.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A71	Leyuan_Mouse_invitro_A71	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A71	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A71.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A72	Leyuan_Mouse_invitro_A72	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A72	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A72.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A73	Leyuan_Mouse_invitro_A73	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A73	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A73.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A81	Leyuan_Mouse_invitro_A81	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A81	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A81.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A82	Leyuan_Mouse_invitro_A82	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A82	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A82.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A83	Leyuan_Mouse_invitro_A83	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A83	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A83.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A91	Leyuan_Mouse_invitro_A91	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A91	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A91.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A92	Leyuan_Mouse_invitro_A92	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A92	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A92.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_A93	Leyuan_Mouse_invitro_A93	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_A93	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_A93.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B11rer	Leyuan_Mouse_invitro_B11rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B11rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B11rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B12rer	Leyuan_Mouse_invitro_B12rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B12rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B12rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B13new	Leyuan_Mouse_invitro_B13new	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B13new	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B13new.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B21rer	Leyuan_Mouse_invitro_B21rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B21rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B21rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B22NEW	Leyuan_Mouse_invitro_B22NEW	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B22NEW	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B22NEW.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B23rer	Leyuan_Mouse_invitro_B23rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B23rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B23rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B31rer	Leyuan_Mouse_invitro_B31rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B31rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B31rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B32NEW	Leyuan_Mouse_invitro_B32NEW	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B32NEW	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B32NEW.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B33rer	Leyuan_Mouse_invitro_B33rer	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B33rer	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B33rer.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Leyuan_Mouse_invitro_B41NEW	Leyuan_Mouse_invitro_B41NEW	Mouse gut metagenome	feces	not applicable	not available	Evaluating_in_vitro_culture_medium_of_mouse_gut_microbiome	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	Leyuan_Mouse_invitro_B41NEW	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	not available	1	1	Leyuan_Mouse_invitro_B41NEW.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
