source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[enrichment process]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
liver	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_184	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	10	2	Liver_Phosphorylation_liver_f10_2_w01371.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
liver	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_185	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	11	1	Liver_Phosphorylation_liver_f11_01_w01056.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
liver	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_186	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	11	2	Liver_Phosphorylation_liver_f11_02_w01372.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
liver	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_187	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	12	1	Liver_Phosphorylation_liver_f12_01_w01057.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
liver	NT=Mus musculus;AC=NCBITaxon:10090	NT=liver;AC=UBERON:0002107	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_188	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	12	2	Liver_Phosphorylation_liver_f12_02_w01373.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=liver;AC=UBERON:0002107
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_189	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	1	1	Lung_Phosphorylation_o06071.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_190	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	2	1	Lung_Phosphorylation_o06072.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_191	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	3	1	Lung_Phosphorylation_o06073.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_192	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	4	1	Lung_Phosphorylation_o06074.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_193	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	5	1	Lung_Phosphorylation_o06076.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_194	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	6	1	Lung_Phosphorylation_o06077.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_195	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	7	1	Lung_Phosphorylation_o06078.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_196	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	8	1	Lung_Phosphorylation_o06079.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_197	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	9	1	Lung_Phosphorylation_o06080.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_198	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	10	1	Lung_Phosphorylation_o06082.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_199	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	11	1	Lung_Phosphorylation_o06083.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_200	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	12	1	Lung_Phosphorylation_o06084.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_201	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	13	1	Lung_Phosphorylation_o06085.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_202	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	14	1	Lung_Phosphorylation_o06086.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_203	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	15	1	Lung_Phosphorylation_o06089.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_204	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	16	1	Lung_Phosphorylation_o06090.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_205	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	17	1	Lung_Phosphorylation_o06091.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_206	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	18	1	Lung_Phosphorylation_o06092.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_207	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	19	1	Lung_Phosphorylation_o06094.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_208	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	20	1	Lung_Phosphorylation_o06095.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_209	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	21	1	Lung_Phosphorylation_o06096.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_210	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	22	1	Lung_Phosphorylation_o06097.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
lung	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_211	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	23	1	Lung_Phosphorylation_o06098.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048
