source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_4_s16_3c6p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_4_s16_3c6p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_4_s16_3c6p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_4_s12_4c1p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_4_s12_4c1p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_4_s12_4c1p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_3_s11_3c7p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_3_s11_3c7p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_DMSO_3_s11_3c7p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_1_s01_3c1p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_1_s01_3c1p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_1_s01_3c1p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_3_s03_3c5p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_3_s03_3c5p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_3_s03_3c5p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_2_s14_3c5p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_2_s14_3c5p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_2_s14_3c5p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_3_s07_3c3p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_3_s07_3c3p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_3_s07_3c3p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_2_s02_3c1p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_2_s02_3c1p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_DMSO_2_s02_3c1p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_1_s05_3c0p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_1_s05_3c0p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_WT_TM_1_s05_3c0p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_3_s15_3c9p	Homo sapiens	Cell culture	not available	not available	not available	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_3_s15_3c9p	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20260116_A3_N4_Anisimova_Karagoez_MPL-MUW_MPLID25330_IGF2BP3KO_TM_3_s15_3c9p.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
