source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
170815_OV3_P5_JB_IM_no_4_01	170815_OV3_P5_JB_IM_no_4_01	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_02	170815_OV3_P5_JB_IM_no_4_02	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_03	170815_OV3_P5_JB_IM_no_4_03	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_05	170815_OV3_P5_JB_IM_no_4_05	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_06	170815_OV3_P5_JB_IM_no_4_06	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_07	170815_OV3_P5_JB_IM_no_4_07	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170815_OV3_P5_JB_IM_no_4_08	170815_OV3_P5_JB_IM_no_4_08	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170815_OV3_P5_JB_IM_no_4_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170815_OV3_P5_JB_IM_no_4_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170817_OV3_P5_JB_IM_no_70_04	170817_OV3_P5_JB_IM_no_70_04	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170817_OV3_P5_JB_IM_no_70_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170817_OV3_P5_JB_IM_no_70_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170817_OV3_P5_JB_IM_no_70_05	170817_OV3_P5_JB_IM_no_70_05	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170817_OV3_P5_JB_IM_no_70_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170817_OV3_P5_JB_IM_no_70_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
170817_OV3_P5_JB_IM_no_70_07	170817_OV3_P5_JB_IM_no_70_07	Bos taurus	not available	not applicable	not available	Metaproteome_plasticity_sheds_light_on_the_ecology_of_the_rumen_microbiome_and_its_connection_to_host_traits	not available	not available	not available	not available	not available	not available	1	170817_OV3_P5_JB_IM_no_70_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170817_OV3_P5_JB_IM_no_70_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
