source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
1284-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1284-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1284-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1284-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1289-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1289-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1289-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1289-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1290-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1290-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1290-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1290-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1292-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1292-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1292-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1292-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1294-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1294-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1294-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1294-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1296-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1296-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1296-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1296-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1299-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1299-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1299-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1299-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1303-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1303-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1303-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1303-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1304-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1304-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1304-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1304-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
1306-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	1306-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	Homo sapiens	Cervicovaginal fluid	not applicable	Bacterial vaginosis	Human_CVL_LC-MSMS_to_Elucidate_Functions_in_Bacterial_Vaginosis	Cervicovaginal fluid	Cervicovaginal fluid	not available	not available	not available	not available	1	1306-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	1306-Combined_Fredricks_CVL_23Dec14_Pippin_14-08-21_dta.txt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Cervicovaginal fluid
