source name	characteristics[organism]	characteristics[strain]	characteristics[organism part]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[instrument]	comment[technical replicate]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters.1]	comment[modification parameters.2]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[label]	factor value[strain]	factor value[condition]
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 11	proteomic profiling by mass spectrometry	2012-03-02-SepD-11.RAW	NT=LTQ Orbitrap;AC=MS:1000449	11	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 12	proteomic profiling by mass spectrometry	2012-03-02-SepD-12.RAW	NT=LTQ Orbitrap;AC=MS:1000449	12	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 13	proteomic profiling by mass spectrometry	2012-03-02-SepD-13.RAW	NT=LTQ Orbitrap;AC=MS:1000449	13	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 14	proteomic profiling by mass spectrometry	2012-03-02-SepD-14.RAW	NT=LTQ Orbitrap;AC=MS:1000449	14	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 15	proteomic profiling by mass spectrometry	2012-03-02-SepD-15.RAW	NT=LTQ Orbitrap;AC=MS:1000449	15	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 16	proteomic profiling by mass spectrometry	2012-03-02-SepD-16.RAW	NT=LTQ Orbitrap;AC=MS:1000449	16	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 17	proteomic profiling by mass spectrometry	2012-03-02-SepD-17.RAW	NT=LTQ Orbitrap;AC=MS:1000449	17	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 18	proteomic profiling by mass spectrometry	2012-03-02-SepD-18.RAW	NT=LTQ Orbitrap;AC=MS:1000449	18	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 19	proteomic profiling by mass spectrometry	2012-03-02-SepD-19.RAW	NT=LTQ Orbitrap;AC=MS:1000449	19	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 20	proteomic profiling by mass spectrometry	2012-03-02-SepD-20.RAW	NT=LTQ Orbitrap;AC=MS:1000449	20	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 21	proteomic profiling by mass spectrometry	2012-03-02-SepD-21.RAW	NT=LTQ Orbitrap;AC=MS:1000449	21	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 22	proteomic profiling by mass spectrometry	2012-03-02-SepD-22.RAW	NT=LTQ Orbitrap;AC=MS:1000449	22	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_SepD	Escherichia coli	TW14359	not available	1	cell culture	TW14359_SepD run 23	proteomic profiling by mass spectrometry	2012-03-02-SepD-23.RAW	NT=LTQ Orbitrap;AC=MS:1000449	23	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	SepD secretome
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 1	proteomic profiling by mass spectrometry	iTRAQ_Fxn-23.RAW	NT=LTQ Orbitrap;AC=MS:1000449	1	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 2	proteomic profiling by mass spectrometry	iTRAQ_Fxn-24.RAW	NT=LTQ Orbitrap;AC=MS:1000449	2	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 3	proteomic profiling by mass spectrometry	iTRAQ_Fxn-25_110427105032.RAW	NT=LTQ Orbitrap;AC=MS:1000449	3	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 4	proteomic profiling by mass spectrometry	iTRAQ_Fxn-26.RAW	NT=LTQ Orbitrap;AC=MS:1000449	4	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 5	proteomic profiling by mass spectrometry	iTRAQ_Fxn-27.RAW	NT=LTQ Orbitrap;AC=MS:1000449	5	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 6	proteomic profiling by mass spectrometry	iTRAQ_Fxn-28_110427130717.RAW	NT=LTQ Orbitrap;AC=MS:1000449	6	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 7	proteomic profiling by mass spectrometry	iTRAQ_Fxn-29.RAW	NT=LTQ Orbitrap;AC=MS:1000449	7	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 8	proteomic profiling by mass spectrometry	iTRAQ_Fxn-30_110427152402.RAW	NT=LTQ Orbitrap;AC=MS:1000449	8	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 9	proteomic profiling by mass spectrometry	iTRAQ_Fxn-31_110427174047.RAW	NT=LTQ Orbitrap;AC=MS:1000449	9	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 10	proteomic profiling by mass spectrometry	iTRAQ_Fxn-32_110427195729.RAW	NT=LTQ Orbitrap;AC=MS:1000449	10	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 11	proteomic profiling by mass spectrometry	iTRAQ_Fxn-33_110427221411.RAW	NT=LTQ Orbitrap;AC=MS:1000449	11	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 12	proteomic profiling by mass spectrometry	iTRAQ_Fxn-34_110428003056.RAW	NT=LTQ Orbitrap;AC=MS:1000449	12	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 13	proteomic profiling by mass spectrometry	iTRAQ_Fxn-35.RAW	NT=LTQ Orbitrap;AC=MS:1000449	13	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 14	proteomic profiling by mass spectrometry	iTRAQ_Fxn-36_110426065815.RAW	NT=LTQ Orbitrap;AC=MS:1000449	14	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 15	proteomic profiling by mass spectrometry	iTRAQ_Fxn-37.RAW	NT=LTQ Orbitrap;AC=MS:1000449	15	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 16	proteomic profiling by mass spectrometry	iTRAQ_Fxn-37_110426091455.RAW	NT=LTQ Orbitrap;AC=MS:1000449	16	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 17	proteomic profiling by mass spectrometry	iTRAQ_Fxn-38.RAW	NT=LTQ Orbitrap;AC=MS:1000449	17	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 18	proteomic profiling by mass spectrometry	iTRAQ_Fxn-38_110426113137.RAW	NT=LTQ Orbitrap;AC=MS:1000449	18	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 19	proteomic profiling by mass spectrometry	iTRAQ_Fxn-39.RAW	NT=LTQ Orbitrap;AC=MS:1000449	19	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 20	proteomic profiling by mass spectrometry	iTRAQ_Fxn-39_110426134820.RAW	NT=LTQ Orbitrap;AC=MS:1000449	20	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 21	proteomic profiling by mass spectrometry	iTRAQ_Fxn-40.RAW	NT=LTQ Orbitrap;AC=MS:1000449	21	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
