source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PXD042155-Sample-11	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-12	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac10_20200430211718	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac10_20200430211718.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-13	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-14	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-15	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac13	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-16	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac14	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-17	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac15	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-18	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac16	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-19	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-20	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-21	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-22	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-23	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac5_20200430231933	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac5_20200430231933.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-24	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-25	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac6_20200430221826	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac6_20200430221826.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-26	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-27	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-28	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac8_20200501002043	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac8_20200501002043.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-29	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Pooled_High_pH_RP_Frac9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-30	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_100	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_100.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-31	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_101	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_101.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-32	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_102	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_102.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-33	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_103	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_103.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-34	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_104	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_104.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-35	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_105	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_105.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-36	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_106	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_106.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD042155-Sample-37	Homo sapiens	heart	not available	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_107	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20200422_Eclipse_DH_150umCap_60min_BH_EXP1_Raw_SmpID_107.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
