source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[material type]	characteristics[treatment]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[mhc protein complex]	characteristics[immunopeptidome enrichment method]	characteristics[mhc typing]	characteristics[mhc typing method]	characteristics[antibody enrichment]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[fractionation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[acquisition date]	comment[ms min mz]	comment[ms max mz]	comment[ms min charge]	comment[ms max charge]	factor value[source name]
2824_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01601;BoLA-6*01402	NGS-based typing	IL-88	2824_ConA_odd_r2	proteomic profiling by mass spectrometry	2	FL714_IPP71_TC_2824_ConA_odd_20180117170251.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-17T17:07:48	300m/z	1500m/z	1	4	2824_ConA
2824_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01601;BoLA-6*01402	NGS-based typing	IL-88	2824_ConA_even_r2	proteomic profiling by mass spectrometry	2	FL714_IPP71_TC_2824_ConA_even_20180117185256.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	2	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-17T18:57:53	300m/z	1500m/z	1	4	2824_ConA
2824_Tpm	Bos taurus	blood	T cell	1	not pooled	theileriasis	cell line	Theileria parva Muguga infection	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01601;BoLA-6*01402	NGS-based typing	IL-88	2824_Tpm_odd_r2	proteomic profiling by mass spectrometry	2	FL715_IPP71_TC_2824_Tpm_odd_20180117215114.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-17T21:56:11	300m/z	1500m/z	1	4	2824_Tpm
2824_Tpm	Bos taurus	blood	T cell	1	not pooled	theileriasis	cell line	Theileria parva Muguga infection	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01601;BoLA-6*01402	NGS-based typing	IL-88	2824_Tpm_even_r2	proteomic profiling by mass spectrometry	2	FL715_IPP71_TC_2824_Tpm_even_20180117234120.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	2	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-17T23:46:17	300m/z	1500m/z	1	4	2824_Tpm
5072_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01801;BoLA-3*01701	NGS-based typing	IL-88	5072_ConA_odd_r2	proteomic profiling by mass spectrometry	2	FL716_IPP71_TC_5072_ConA_odd_20180118023938.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T02:44:36	300m/z	1500m/z	1	4	5072_ConA
5072_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*01801;BoLA-3*01701	NGS-based typing	IL-88	5072_ConA_even_r2	proteomic profiling by mass spectrometry	2	FL716_IPP71_TC_5072_ConA_even_20180118042945.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	2	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T04:34:42	300m/z	1500m/z	1	4	5072_ConA
5350_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*02601;BoLA-3*02701	NGS-based typing	IL-88	5350_ConA_odd_r2	proteomic profiling by mass spectrometry	2	FL719_IPP71_TC_5350_ConA_odd_20180118170455.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T17:09:52	300m/z	1500m/z	1	4	5350_ConA
5350_ConA	Bos taurus	blood	T cell	1	not pooled	normal	cell line	Concanavalin A	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*02601;BoLA-3*02701	NGS-based typing	IL-88	5350_ConA_even_r2	proteomic profiling by mass spectrometry	2	FL719_IPP71_TC_5350_ConA_even_20180118185501.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	2	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T18:59:58	300m/z	1500m/z	1	4	5350_ConA
5350_Tpm	Bos taurus	blood	T cell	1	not pooled	theileriasis	cell line	Theileria parva Muguga infection	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*02601;BoLA-3*02701	NGS-based typing	IL-88	5350_Tpm_odd_r2	proteomic profiling by mass spectrometry	2	FL720_IPP71_TC_5350_Tpm_odd_20180118215319.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	1	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T21:58:17	300m/z	1500m/z	1	4	5350_Tpm
5350_Tpm	Bos taurus	blood	T cell	1	not pooled	theileriasis	cell line	Theileria parva Muguga infection	not available	not available	not available	MHC class I protein complex	immunoaffinity purification	BoLA-2*02601;BoLA-3*02701	NGS-based typing	IL-88	5350_Tpm_even_r2	proteomic profiling by mass spectrometry	2	FL720_IPP71_TC_5350_Tpm_even_20180118234324.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	2	NT=HCD;AC=MS:1000422	NT=Reversed-phase chromatography (RP);AC=PRIDE:0000563	28% NCE;32% NCE	5 ppm	0.03 Da	not applicable	not applicable	not available	NT=orbitrap;AC=MS:1000484	2018-01-18T23:48:21	300m/z	1500m/z	1	4	5350_Tpm
