source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
LeafCutterAnt_01_01_31Oct08_Earth_08-10-05	LeafCutterAnt_01_01_31Oct08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_01_31Oct08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_01_31Oct08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_01_4Nov08_Earth_08-10-05	LeafCutterAnt_01_01_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_01_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_01_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_02_4Nov08_Earth_08-10-05	LeafCutterAnt_01_02_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_02_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_02_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_03_4Nov08_Earth_08-10-05	LeafCutterAnt_01_03_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_03_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_03_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_04_4Nov08_Earth_08-10-05	LeafCutterAnt_01_04_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_04_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_04_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_05_4Nov08_Earth_08-10-05	LeafCutterAnt_01_05_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_05_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_05_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_06_4Nov08_Earth_08-10-05	LeafCutterAnt_01_06_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_06_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_06_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_07_4Nov08_Earth_08-10-05	LeafCutterAnt_01_07_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_07_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_07_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_08_4Nov08_Earth_08-10-05	LeafCutterAnt_01_08_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_08_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_08_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
LeafCutterAnt_01_09_4Nov08_Earth_08-10-05	LeafCutterAnt_01_09_4Nov08_Earth_08-10-05	metagenome	not available	not applicable	not available	Metagenomic_and_metaproteomic_insights_into_bacterial_communities_in_leaf-cutter_ant_fungus_gardens	not available	not available	not available	not available	not available	not available	1	LeafCutterAnt_01_09_4Nov08_Earth_08-10-05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	LeafCutterAnt_01_09_4Nov08_Earth_08-10-05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
