source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_T4_PBM-9-14	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-14.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-4	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-10	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-22	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-22.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-21	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-21.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-19	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-19.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-23	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-23.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-17	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-17.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-9	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-3	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-13	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-13.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-8	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-12	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-2	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-6	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_T4_PBM-9-18	Escherichia coli	not available	not available	1	not available	LC-MS	proteomic profiling by mass spectrometry	1	PBM-9-18.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
