source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_02	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_18	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_18	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_25	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_25	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_24	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_24	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_09	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_21	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_21	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_01	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_03	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_10	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_20	Mus musculus	Muscle	not available	not available	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_20	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	1	1	20240920_AST5_Evo3_IoO5cm_CLK_COLLAB-PS_80SPD_4Th6ms_Phos_40ugProt_Sample_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Muscle
