source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-LOF2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr2	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-LOF1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT2_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3	Homo sapiens	Mesenchymal stem cell of adipose	not available	not available	not available	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	Zippo_H-WT1_DIA_25cm_60min_FT120k_HCD_IT150ms_2uLr3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Mesenchymal stem cell of adipose
