source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
0843_163_57v2	0843_163_57v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_163_57v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_163_57v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_165_43v2	0843_165_43v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_165_43v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_165_43v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_167_86v2	0843_167_86v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_167_86v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_167_86v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_16_59v3	0843_16_59v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_16_59v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_16_59v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_170_60V3	0843_170_60V3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_170_60V3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_170_60V3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_171_17V2	0843_171_17V2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_171_17V2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_171_17V2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_173_76V2	0843_173_76V2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_173_76V2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_173_76V2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_176_131V2_rpt	0843_176_131V2_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_176_131V2_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_176_131V2_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_179_28V2_rpt3	0843_179_28V2_rpt3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_179_28V2_rpt3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_179_28V2_rpt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_180_28V3	0843_180_28V3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_180_28V3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_180_28V3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_183_149V2	0843_183_149V2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_183_149V2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_183_149V2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_184_149V3	0843_184_149V3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_184_149V3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_184_149V3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_185_126V2	0843_185_126V2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_185_126V2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_185_126V2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_187_32V2_rpt	0843_187_32V2_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_187_32V2_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_187_32V2_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_18_39v2	0843_18_39v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_18_39v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_18_39v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_190_74V3_rpt2	0843_190_74V3_rpt2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_190_74V3_rpt2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_190_74V3_rpt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_191_70V2_rpt2	0843_191_70V2_rpt2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_191_70V2_rpt2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_191_70V2_rpt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_194_15v3_rpt	0843_194_15v3_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_194_15v3_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_194_15v3_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_196_73v2_rpt	0843_196_73v2_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_196_73v2_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_196_73v2_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_197_73v3_rpt	0843_197_73v3_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_197_73v3_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_197_73v3_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_198_23v2_rpt	0843_198_23v2_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_198_23v2_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_198_23v2_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_199_23v3_rpt	0843_199_23v3_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_199_23v3_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_199_23v3_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_19_44v2	0843_19_44v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_19_44v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_19_44v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_1_125v2	0843_1_125v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_1_125v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_1_125v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_201_55v3_rpt	0843_201_55v3_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_201_55v3_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_201_55v3_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_203_120v3	0843_203_120v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_203_120v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_203_120v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_205_47v3_rpt	0843_205_47v3_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_205_47v3_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_205_47v3_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_206_96v2	0843_206_96v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_206_96v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_206_96v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_21_6v2	0843_21_6v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_21_6v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_21_6v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_22_6v3	0843_22_6v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_22_6v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_22_6v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
