source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HF221215_1524_i_rrk	HF221215_1524_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	HF221215_1524_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	HF221215_1524_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
HF221215_1530_i_rrk	HF221215_1530_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	HF221215_1530_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	HF221215_1530_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
HF230204_0188_i_rrk	HF230204_0188_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	HF230204_0188_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	HF230204_0188_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
HF230205_0194_i_rrk	HF230205_0194_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	HF230205_0194_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	HF230205_0194_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE200805_0666_i_rrk	QE200805_0666_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE200805_0666_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE200805_0666_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE200806_0668_i_rrk	QE200806_0668_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE200806_0668_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE200806_0668_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE200807_0670_i_rrk	QE200807_0670_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE200807_0670_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE200807_0670_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE201223_1130_i_rrk	QE201223_1130_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE201223_1130_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE201223_1130_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE201224_1132_i_rrk	QE201224_1132_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE201224_1132_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE201224_1132_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE201230_1144_i_rrk	QE201230_1144_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE201230_1144_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE201230_1144_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE210317_0202_i_rrk	QE210317_0202_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE210317_0202_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE210317_0202_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE210318_0207_i_rrk	QE210318_0207_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE210318_0207_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE210318_0207_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE210319_0212_i_rrk	QE210319_0212_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE210319_0212_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE210319_0212_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220627_0346_i_rrk	QE220627_0346_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220627_0346_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220627_0346_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220627_0347_i_rrk	QE220627_0347_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220627_0347_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220627_0347_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220628_0349_i_rrk	QE220628_0349_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220628_0349_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220628_0349_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220629_0351_i_rrk	QE220629_0351_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220629_0351_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220629_0351_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220630_0355_i_rrk	QE220630_0355_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220630_0355_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220630_0355_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
