source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
proteome-304	Saccharomyces cerevisiae	Not available	1	proteome-304	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-304.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-301	Saccharomyces cerevisiae	Not available	1	proteome-301	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-299	Saccharomyces cerevisiae	Not available	1	proteome-299	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-299.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-308	Saccharomyces cerevisiae	Not available	1	proteome-308	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-308.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-298	Saccharomyces cerevisiae	Not available	1	proteome-298	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-298.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong264-histone-bz-pr-2	Saccharomyces cerevisiae	Not available	1	chenyong264-histone-bz-pr-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong264-histone-bz-pr-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong255-ab-1	Saccharomyces cerevisiae	Not available	1	chenyong255-ab-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong255-ab-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-302	Saccharomyces cerevisiae	Not available	1	proteome-302	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-302.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong255-beads-1	Saccharomyces cerevisiae	Not available	1	chenyong255-beads-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong255-beads-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-300	Saccharomyces cerevisiae	Not available	1	proteome-300	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong264-histone-bz-pr-1-FT	Saccharomyces cerevisiae	Not available	1	chenyong264-histone-bz-pr-1-FT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong264-histone-bz-pr-1-FT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong255-ab-2	Saccharomyces cerevisiae	Not available	1	chenyong255-ab-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong255-ab-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-305	Saccharomyces cerevisiae	Not available	1	proteome-305	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-305.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
chenyong263-histone-bz-alkylation-FT	Saccharomyces cerevisiae	Not available	1	chenyong263-histone-bz-alkylation-FT	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	chenyong263-histone-bz-alkylation-FT.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-309	Saccharomyces cerevisiae	Not available	1	proteome-309	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-309.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
proteome-306	Saccharomyces cerevisiae	Not available	1	proteome-306	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	proteome-306.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
