source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
A1_03.group	A1_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A1_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A1_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A1_03	A1_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A1_03.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_01.group	A2_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_01	A2_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_01.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_02.group	A2_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_02	A2_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_03.group	A2_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A2_03	A2_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A2_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_01.group	A3_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_01	A3_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_01.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_02.group	A3_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_02	A3_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_03.group	A3_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A3_03	A3_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A3_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A3_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_01.group	A4_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_01	A4_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_02.group	A4_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_02	A4_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_02.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_03.group	A4_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A4_03	A4_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A4_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A4_03.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_01.group	A5_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_01	A5_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_02.group	A5_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_02	A5_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_02.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_03.group	A5_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A5_03	A5_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A5_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A5_03.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_01.group	A6_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_01	A6_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_01.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_02.group	A6_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_02	A6_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_03.group	A6_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A6_03	A6_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A6_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A6_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_01.group	A7_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_01	A7_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_01.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_02.group	A7_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_02	A7_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_02.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_03.group	A7_03.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_03.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_03.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A7_03	A7_03	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A7_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A7_03.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A8_01.group	A8_01.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A8_01.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A8_01.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A8_01	A8_01	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A8_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A8_01.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A8_02.group	A8_02.group	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A8_02.group	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A8_02.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
A8_02	A8_02	metagenome	not available	not applicable	not available	Metaproteomics_investigation_on_the_gut_microbiota_of_children_affected_by_Autism_Spectrum_Disorder	not available	not available	not available	not available	not available	not available	1	A8_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	A8_02.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
