source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
HF220230831GS_P22_0566-NirmR_Exp5_14	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_10	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_9	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_5	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_11	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_16	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_1	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_7	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_6	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
HF220230831GS_P22_0566-NirmR_Exp5_2	Homo sapiens	Cell culture	not available	not available	not available	1	HF220230831GS_P22_0566-NirmR_Exp5_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	HF220230831GS_P22_0566-NirmR_Exp5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
