source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
15NMix_1_3_a.featureXML	15NMix_1_3_a.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_a.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_a.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_1_3_a	15NMix_1_3_a	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_a	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_a.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_1_3_b.featureXML	15NMix_1_3_b.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_b.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_b.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_1_3_b	15NMix_1_3_b	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_b	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_1_3_c.featureXML	15NMix_1_3_c.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_c.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_c.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_1_3_c	15NMix_1_3_c	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_1_3_c	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_1_3_c.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_a.featureXML	15NMix_3_1_a.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_a.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_a.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_a	15NMix_3_1_a	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_a	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_a.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_b.featureXML	15NMix_3_1_b.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_b.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_b.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_b	15NMix_3_1_b	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_b	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_c.featureXML	15NMix_3_1_c.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_c.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_c.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
15NMix_3_1_c	15NMix_3_1_c	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	15NMix_3_1_c	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	15NMix_3_1_c.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_1.featureXML	Acido-12C_1.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_1.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_1.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_1	Acido-12C_1	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_2.featureXML	Acido-12C_2.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_2.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_2.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_2	Acido-12C_2	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_3.featureXML	Acido-12C_3.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_3.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_3.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_3	Acido-12C_3	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_4.featureXML	Acido-12C_4.featureXML	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_4.featureXML	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_4.featureXML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Acido-12C_4	Acido-12C_4	Uncultured bacterium	not available	not applicable	not available	MetaProSIP_protein-SIP_data_-_MetaProSIP_automated_inference_of_stable_isotope_incorporation_rates_in_proteins_for_functional_metaproteomics	not available	not available	not available	not available	not available	not available	1	Acido-12C_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	not applicable	not available	1	1	Acido-12C_4.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
