source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
ctrl_11	Glossina morsitans	salivary gland	not available	not available	ctrl	11	run_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	1	HK39_Non_R3S1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	ctrl
ctrl_12	Glossina morsitans	salivary gland	not available	not available	ctrl	12	run_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	1	HK40_Non_R3S2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	ctrl
ctrl_13	Glossina morsitans	salivary gland	not available	not available	ctrl	13	run_13	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	1	HK41_Non_R3S3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	ctrl
ctrl_14	Glossina morsitans	salivary gland	not available	not available	ctrl	14	run_14	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	1	HK42_Non_R3S4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	ctrl
ctrl_15	Glossina morsitans	salivary gland	not available	not available	ctrl	15	run_15	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	1	HK43_Non_R3S5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	ctrl
tb_brucei_infect_1	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	1	run_16	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK44_Tbb_R1S1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_2	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	2	run_17	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK45_Tbb_R1S2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_3	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	3	run_18	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK46_Tbb_R1S3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_4	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	4	run_19	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK47_Tbb_R1S4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_5	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	5	run_20	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK48_Tbb_R1S5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_6	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	6	run_21	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK49_Tbb_R2S1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_7	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	7	run_22	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK51_Tbb_R2S3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_8	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	8	run_23	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK52_Tbb_R2S4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_9	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	9	run_24	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK53_Tbb_R2S5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_10	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	10	run_25	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK54_Tbb_R3S1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_11	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	11	run_26	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK55_Tbb_R3S2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_12	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	12	run_27	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK56_Tbb_R3S3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_13	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	13	run_28	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK57_Tbb_R3S4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
tb_brucei_infect_14	Glossina morsitans	salivary gland	not available	not available	tb_brucei_infect	14	run_29	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000449	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	300 ppm	1	2	HK58_Tbb_R3S5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	tb_brucei_infect
