source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
141128_NJ_FB_2	141128_NJ_FB_2	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_20	141128_NJ_FB_20	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_21.msf	141128_NJ_FB_21.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_21.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_21.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_26	141128_NJ_FB_26	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_28.msf	141128_NJ_FB_28.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_28.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_28.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_29.msf	141128_NJ_FB_29.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_29.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_29.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_29	141128_NJ_FB_29	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_29	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_30.msf	141128_NJ_FB_30.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_30.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_30.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_31.msf	141128_NJ_FB_31.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_31.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_31.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_31	141128_NJ_FB_31	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_33.msf	141128_NJ_FB_33.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_33.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_33.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_35.msf	141128_NJ_FB_35.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_35.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_35.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_37	141128_NJ_FB_37	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_37	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_38.msf	141128_NJ_FB_38.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_38.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_38.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_38	141128_NJ_FB_38	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_39	141128_NJ_FB_39	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_39	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_4.msf	141128_NJ_FB_4.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_4.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_4.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_4	141128_NJ_FB_4	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_41.msf	141128_NJ_FB_41.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_41.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_41.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_42.msf	141128_NJ_FB_42.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_42.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_42.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_42	141128_NJ_FB_42	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_42	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_42.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
141128_NJ_FB_43.msf	141128_NJ_FB_43.msf	Soil bacterium 10g-05	soil	not applicable	not available	Soil_Metaproteomics_-_The_active_microbial_diversity_drives_ecosystem_multifunctionality_and_is_physiologically_related_to_carbon_availability_in_Mediterranean_semi-arid_soils	soil	soil	not available	not available	not available	not available	soil microbiome	1	141128_NJ_FB_43.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not applicable	not available	1	1	141128_NJ_FB_43.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
