source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
160610_Wei_17	Arabidopsis thaliana	Whole membrane	1	160610_Wei_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160610_Wei_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160713_Wei_4B	Arabidopsis thaliana	Whole membrane	1	160713_Wei_4B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160713_Wei_4B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160713_Wei_5	Arabidopsis thaliana	Whole membrane	1	160713_Wei_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160713_Wei_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160913_Wei_F50	Arabidopsis thaliana	Whole membrane	1	160913_Wei_F50	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160913_Wei_F50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160601_Wei6	Arabidopsis thaliana	Whole membrane	1	160601_Wei6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160601_Wei6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160713_Wei_1B	Arabidopsis thaliana	Whole membrane	1	160713_Wei_1B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160713_Wei_1B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160713_Wei_2	Arabidopsis thaliana	Whole membrane	1	160713_Wei_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160713_Wei_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160713_Wei_1	Arabidopsis thaliana	Whole membrane	1	160713_Wei_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160713_Wei_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160601_Wei5	Arabidopsis thaliana	Whole membrane	1	160601_Wei5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160601_Wei5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
160601_Wei2	Arabidopsis thaliana	Whole membrane	1	160601_Wei2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	160601_Wei2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Whole membrane
