source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F207610	F207610	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207610	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207610.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207612	F207612	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207612	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207612.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207614	F207614	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207614	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207614.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207615	F207615	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207615	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207615.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207618	F207618	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207618	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207618.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207619	F207619	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207619	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207619.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207625	F207625	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207625	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207625.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207627	F207627	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207627	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207627.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207629	F207629	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207629	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207629.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207631	F207631	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207631	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207631.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207633	F207633	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207633	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207633.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207635	F207635	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207635	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207635.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207637	F207637	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207637	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207637.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
F207638	F207638	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	F207638	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F207638.mzid	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03725_ST427-4_S1_T2-1_r1	Q03725_ST427-4_S1_T2-1_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03725_ST427-4_S1_T2-1_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03725_ST427-4_S1_T2-1_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03726_ST427-4_S1_T2-2_r1	Q03726_ST427-4_S1_T2-2_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03726_ST427-4_S1_T2-2_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03726_ST427-4_S1_T2-2_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03727_ST427-4_S1_T2-3_r1	Q03727_ST427-4_S1_T2-3_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03727_ST427-4_S1_T2-3_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03727_ST427-4_S1_T2-3_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03728_ST427-4_S2_T6-1_r1	Q03728_ST427-4_S2_T6-1_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03728_ST427-4_S2_T6-1_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03728_ST427-4_S2_T6-1_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03729_ST427-4_S2_T6-2_r1	Q03729_ST427-4_S2_T6-2_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03729_ST427-4_S2_T6-2_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03729_ST427-4_S2_T6-2_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03730_ST427-4_S2_T6-3_r1	Q03730_ST427-4_S2_T6-3_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03730_ST427-4_S2_T6-3_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03730_ST427-4_S2_T6-3_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03731_ST410-5_S1_T10-1_r1	Q03731_ST410-5_S1_T10-1_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03731_ST410-5_S1_T10-1_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03731_ST410-5_S1_T10-1_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03732_ST410-5_S1_T10-2_r1	Q03732_ST410-5_S1_T10-2_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03732_ST410-5_S1_T10-2_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03732_ST410-5_S1_T10-2_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03733_ST410-5_S1_T10-3_r1	Q03733_ST410-5_S1_T10-3_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03733_ST410-5_S1_T10-3_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03733_ST410-5_S1_T10-3_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03734_ST410-5_S2_T14-1_r1	Q03734_ST410-5_S2_T14-1_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03734_ST410-5_S2_T14-1_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03734_ST410-5_S2_T14-1_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03735_ST410-5_S2_T14-2_r1	Q03735_ST410-5_S2_T14-2_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03735_ST410-5_S2_T14-2_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03735_ST410-5_S2_T14-2_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03736_ST410-5_S2_T14-3_r1	Q03736_ST410-5_S2_T14-3_r1	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03736_ST410-5_S2_T14-3_r1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03736_ST410-5_S2_T14-3_r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03776_ST427-4_S1_T2-1_r3	Q03776_ST427-4_S1_T2-1_r3	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03776_ST427-4_S1_T2-1_r3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03776_ST427-4_S1_T2-1_r3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03777_ST427-4_S1_T2-2_r3	Q03777_ST427-4_S1_T2-2_r3	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03777_ST427-4_S1_T2-2_r3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03777_ST427-4_S1_T2-2_r3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Q03778_ST427-4_S1_T2-3_r3	Q03778_ST427-4_S1_T2-3_r3	Blastocystis	feces	not applicable	not available	Proteogenomic_of_Blastocystis_sp._subtype_4_isolate_WR1	feces	feces	not available	not available	not available	not available	gut microbiome	Blastocystis	feces	not available	1	Q03778_ST427-4_S1_T2-3_r3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q03778_ST427-4_S1_T2-3_r3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
