source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
bieli003_thuxx001_20140919_14108_mcm10_1_smt3_INC	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20140919_14108_mcm10_1_smt3_INC	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20140919_14108_mcm10_1_smt3_INC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20140919_14108_wt_his8_smt3_INC	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20140919_14108_wt_his8_smt3_INC	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20140919_14108_wt_his8_smt3_INC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20140919_14108_wt_smt3_INC	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20140919_14108_wt_smt3_INC	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20140919_14108_wt_smt3_INC.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141214_14445_01_mcm10_his_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141214_14445_01_mcm10_his_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141214_14445_01_mcm10_his_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141214_14445_02_mcm10_his_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141214_14445_02_mcm10_his_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141214_14445_02_mcm10_his_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141214_14445_03_mcm10_his_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141214_14445_03_mcm10_his_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141214_14445_03_mcm10_his_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_mcm10_his_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_mcm10_his_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_mcm10_his_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_mcm10_his_smt3_INCL2m	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_mcm10_his_smt3_INCL2m	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_mcm10_his_smt3_INCL2m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_mcm10_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_mcm10_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_mcm10_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_mcm10_smt3_INCL2m	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_mcm10_smt3_INCL2m	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_mcm10_smt3_INCL2m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_wt_his_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_wt_his_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_wt_his_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_wt_his_smt3_INCL2m	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_wt_his_smt3_INCL2m	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_wt_his_smt3_INCL2m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_wt_smt3_DDA	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_wt_smt3_DDA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_wt_smt3_DDA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bieli003_thuxx001_20141217_14445_wt_smt3_INCL2m	Saccharomyces cerevisiae	cell culture	not available	1	bieli003_thuxx001_20141217_14445_wt_smt3_INCL2m	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bieli003_thuxx001_20141217_14445_wt_smt3_INCL2m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_01_his8_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_01_his8_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_01_his8_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_02_his8_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_02_his8_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_02_his8_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_03_his8_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_03_his8_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_03_his8_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_04_mcm10_1_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_04_mcm10_1_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_04_mcm10_1_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_05_mcm10_1_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_05_mcm10_1_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_05_mcm10_1_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_06_mcm10_1_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_06_mcm10_1_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_06_mcm10_1_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_07_mcm10_1_his8smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_07_mcm10_1_his8smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_07_mcm10_1_his8smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_08_mcm10_1_his8smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_08_mcm10_1_his8smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_08_mcm10_1_his8smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_09_mcm10_1_his8smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_09_mcm10_1_his8smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_09_mcm10_1_his8smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_10_wt_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_10_wt_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_10_wt_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_11_wt_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_11_wt_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_11_wt_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
bilei003_thuxx001_20140623_14108_12_wt_smt3	Saccharomyces cerevisiae	cell culture	not available	1	bilei003_thuxx001_20140623_14108_12_wt_smt3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	bilei003_thuxx001_20140623_14108_12_wt_smt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cell culture
