source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_UPS_5_02	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1903_LUM2_1000472_FKJ_JB_Ecoli_UPS_5_02	proteomic profiling by mass spectrometry	1	20211102-1903_LUM2_1000472_FKJ_JB_Ecoli_UPS_5_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_4_02	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1940_LUM2_1000476_FKJ_JB_Ecoli_UPS_4_02	proteomic profiling by mass spectrometry	1	20211102-1940_LUM2_1000476_FKJ_JB_Ecoli_UPS_4_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_1_02	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1636_LUM2_1000456_FKJ_JB_Ecoli_UPS_1_02	proteomic profiling by mass spectrometry	1	20211102-1636_LUM2_1000456_FKJ_JB_Ecoli_UPS_1_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_2_02	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-2053_LUM2_1000484_FKJ_JB_Ecoli_UPS_2_02	proteomic profiling by mass spectrometry	1	20211102-2053_LUM2_1000484_FKJ_JB_Ecoli_UPS_2_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_7_03	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1759_LUM2_1000465_FKJ_JB_Ecoli_UPS_7_03	proteomic profiling by mass spectrometry	1	20211102-1759_LUM2_1000465_FKJ_JB_Ecoli_UPS_7_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_3_01	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-2008_LUM2_1000479_FKJ_JB_Ecoli_UPS_3_01	proteomic profiling by mass spectrometry	1	20211102-2008_LUM2_1000479_FKJ_JB_Ecoli_UPS_3_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_8_01	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1704_LUM2_1000459_FKJ_JB_Ecoli_UPS_8_01	proteomic profiling by mass spectrometry	1	20211102-1704_LUM2_1000459_FKJ_JB_Ecoli_UPS_8_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_7_02	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1750_LUM2_1000464_FKJ_JB_Ecoli_UPS_7_02	proteomic profiling by mass spectrometry	1	20211102-1750_LUM2_1000464_FKJ_JB_Ecoli_UPS_7_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_5_01	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1854_LUM2_1000471_FKJ_JB_Ecoli_UPS_5_01	proteomic profiling by mass spectrometry	1	20211102-1854_LUM2_1000471_FKJ_JB_Ecoli_UPS_5_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_7_01	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1740_LUM2_1000463_FKJ_JB_Ecoli_UPS_7_01	proteomic profiling by mass spectrometry	1	20211102-1740_LUM2_1000463_FKJ_JB_Ecoli_UPS_7_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_4_01	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1931_LUM2_1000475_FKJ_JB_Ecoli_UPS_4_01	proteomic profiling by mass spectrometry	1	20211102-1931_LUM2_1000475_FKJ_JB_Ecoli_UPS_4_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_5_03	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1912_LUM2_1000473_FKJ_JB_Ecoli_UPS_5_03	proteomic profiling by mass spectrometry	1	20211102-1912_LUM2_1000473_FKJ_JB_Ecoli_UPS_5_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_6_03	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-1836_LUM2_1000469_FKJ_JB_Ecoli_UPS_6_03	proteomic profiling by mass spectrometry	1	20211102-1836_LUM2_1000469_FKJ_JB_Ecoli_UPS_6_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_UPS_3_03	Escherichia coli	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	20211102-2026_LUM2_1000481_FKJ_JB_Ecoli_UPS_3_03	proteomic profiling by mass spectrometry	1	20211102-2026_LUM2_1000481_FKJ_JB_Ecoli_UPS_3_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not applicable	not applicable	not applicable	not available	NT=ms-proteomics;VV=v1.1.0
