source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
180120_CMCP6_cell_iTRAQ_fr5	Vibrio vulnificus cmcp6	Cell culture	1	180120_CMCP6_cell_iTRAQ_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180120_CMCP6_cell_iTRAQ_fr5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr2	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180120_CMCP6_cell_iTRAQ_fr4	Vibrio vulnificus cmcp6	Cell culture	1	180120_CMCP6_cell_iTRAQ_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180120_CMCP6_cell_iTRAQ_fr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr3	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr5	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180115_CMCP6_cell_iTRAQ_SAX6	Vibrio vulnificus cmcp6	Cell culture	1	180115_CMCP6_cell_iTRAQ_SAX6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180115_CMCP6_cell_iTRAQ_SAX6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr6	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180120_CMCP6_cell_iTRAQ_fr7	Vibrio vulnificus cmcp6	Cell culture	1	180120_CMCP6_cell_iTRAQ_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180120_CMCP6_cell_iTRAQ_fr7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr7	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180120_CMCP6_cell_iTRAQ_fr2	Vibrio vulnificus cmcp6	Cell culture	1	180120_CMCP6_cell_iTRAQ_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180120_CMCP6_cell_iTRAQ_fr2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180115_CMCP6_cell_iTRAQ_SAX3	Vibrio vulnificus cmcp6	Cell culture	1	180115_CMCP6_cell_iTRAQ_SAX3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180115_CMCP6_cell_iTRAQ_SAX3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180115_CMCP6_cell_iTRAQ_SAX2	Vibrio vulnificus cmcp6	Cell culture	1	180115_CMCP6_cell_iTRAQ_SAX2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180115_CMCP6_cell_iTRAQ_SAX2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180115_CMCP6_cell_iTRAQ_SAX1	Vibrio vulnificus cmcp6	Cell culture	1	180115_CMCP6_cell_iTRAQ_SAX1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180115_CMCP6_cell_iTRAQ_SAX1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180120_CMCP6_cell_iTRAQ_fr1	Vibrio vulnificus cmcp6	Cell culture	1	180120_CMCP6_cell_iTRAQ_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180120_CMCP6_cell_iTRAQ_fr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180127_CMCP6_70S_iTRAQ_fr1	Vibrio vulnificus cmcp6	Cell culture	1	180127_CMCP6_70S_iTRAQ_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180127_CMCP6_70S_iTRAQ_fr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
180115_CMCP6_cell_iTRAQ_SAX5	Vibrio vulnificus cmcp6	Cell culture	1	180115_CMCP6_cell_iTRAQ_SAX5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	180115_CMCP6_cell_iTRAQ_SAX5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
