source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20240211_CHFL-DDA_Pool2-F3_Slot2-20_1_2538.d.7z	20240211_CHFL-DDA_Pool2-F3_Slot2-20_1_2538.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F3_Slot2-20_1_2538.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F3_Slot2-20_1_2538.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool2-F4_Slot2-21_1_2539.d.7z	20240211_CHFL-DDA_Pool2-F4_Slot2-21_1_2539.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F4_Slot2-21_1_2539.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F4_Slot2-21_1_2539.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool2-F5_Slot2-22_1_2540.d.7z	20240211_CHFL-DDA_Pool2-F5_Slot2-22_1_2540.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F5_Slot2-22_1_2540.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F5_Slot2-22_1_2540.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool2-F6_Slot2-23_1_2541.d.7z	20240211_CHFL-DDA_Pool2-F6_Slot2-23_1_2541.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F6_Slot2-23_1_2541.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F6_Slot2-23_1_2541.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool2-F7_Slot2-24_1_2542.d.7z	20240211_CHFL-DDA_Pool2-F7_Slot2-24_1_2542.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F7_Slot2-24_1_2542.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F7_Slot2-24_1_2542.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool2-F8_Slot2-25_1_2543.d.7z	20240211_CHFL-DDA_Pool2-F8_Slot2-25_1_2543.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool2-F8_Slot2-25_1_2543.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool2-F8_Slot2-25_1_2543.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F1_Slot2-26_1_2546.d.7z	20240211_CHFL-DDA_Pool3-F1_Slot2-26_1_2546.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F1_Slot2-26_1_2546.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F1_Slot2-26_1_2546.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F2_Slot2-27_1_2547.d.7z	20240211_CHFL-DDA_Pool3-F2_Slot2-27_1_2547.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F2_Slot2-27_1_2547.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F2_Slot2-27_1_2547.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F3_Slot2-28_1_2548.d.7z	20240211_CHFL-DDA_Pool3-F3_Slot2-28_1_2548.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F3_Slot2-28_1_2548.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F3_Slot2-28_1_2548.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F4_Slot2-29_1_2549.d.7z	20240211_CHFL-DDA_Pool3-F4_Slot2-29_1_2549.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F4_Slot2-29_1_2549.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F4_Slot2-29_1_2549.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F5_Slot2-30_1_2550.d.7z	20240211_CHFL-DDA_Pool3-F5_Slot2-30_1_2550.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F5_Slot2-30_1_2550.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F5_Slot2-30_1_2550.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F6_Slot2-31_1_2551.d.7z	20240211_CHFL-DDA_Pool3-F6_Slot2-31_1_2551.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F6_Slot2-31_1_2551.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F6_Slot2-31_1_2551.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F7_Slot2-32_1_2552.d.7z	20240211_CHFL-DDA_Pool3-F7_Slot2-32_1_2552.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F7_Slot2-32_1_2552.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F7_Slot2-32_1_2552.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool3-F8_Slot2-33_1_2553.d.7z	20240211_CHFL-DDA_Pool3-F8_Slot2-33_1_2553.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool3-F8_Slot2-33_1_2553.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool3-F8_Slot2-33_1_2553.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool4-F1_Slot2-34_1_2554.d.7z	20240211_CHFL-DDA_Pool4-F1_Slot2-34_1_2554.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool4-F1_Slot2-34_1_2554.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool4-F1_Slot2-34_1_2554.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool4-F2_Slot2-35_1_2555.d.7z	20240211_CHFL-DDA_Pool4-F2_Slot2-35_1_2555.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool4-F2_Slot2-35_1_2555.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool4-F2_Slot2-35_1_2555.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
20240211_CHFL-DDA_Pool4-F3_Slot2-36_1_2556.d.7z	20240211_CHFL-DDA_Pool4-F3_Slot2-36_1_2556.d.7z	Mesocricetus auratus	Feces	not applicable	not available	Metaproteomics_reveals_age-specific_alterations_of_gut_microbiome_in_hamsters_with_SARS-CoV-2_infection	feces	feces	not available	not available	not available	not available	gut microbiome	Mesocricetus auratus	Feces	not available	1	20240211_CHFL-DDA_Pool4-F3_Slot2-36_1_2556.d.7z	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240211_CHFL-DDA_Pool4-F3_Slot2-36_1_2556.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Feces
