source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
120210_RBC6_SG_Fr11	Homo sapiens	not available	not applicable	not available	1	120210_RBC6_SG_Fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120210_RBC6_SG_Fr11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120210_RBC6_SG_Fr11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111211_RBC5_MT_Fr19	Homo sapiens	not available	not applicable	not available	1	111211_RBC5_MT_Fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111211_RBC5_MT_Fr19.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111211_RBC5_MT_Fr19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120317_RBC7_SG_depl_Fr17	Homo sapiens	not available	not applicable	not available	1	120317_RBC7_SG_depl_Fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120317_RBC7_SG_depl_Fr17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120317_RBC7_SG_depl_Fr17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120907_RBC8_MG_QC	Homo sapiens	not available	not applicable	not available	1	120907_RBC8_MG_QC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120907_RBC8_MG_QC.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120907_RBC8_MG_QC.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120212_RBC6_ST_Fr13	Homo sapiens	not available	not applicable	not available	1	120212_RBC6_ST_Fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120212_RBC6_ST_Fr13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120212_RBC6_ST_Fr13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111213_RBC5_MG_Fr18	Homo sapiens	not available	not applicable	not available	1	111213_RBC5_MG_Fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111213_RBC5_MG_Fr18.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111213_RBC5_MG_Fr18.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120314_RBC7_MT_Fr13	Homo sapiens	not available	not applicable	not available	1	120314_RBC7_MT_Fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120314_RBC7_MT_Fr13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120314_RBC7_MT_Fr13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111209_RBC5_SG_Fr16	Homo sapiens	not available	not applicable	not available	1	111209_RBC5_SG_Fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111209_RBC5_SG_Fr16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111209_RBC5_SG_Fr16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120626_RBC8_ST_n3	Homo sapiens	not available	not applicable	not available	1	120626_RBC8_ST_n3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120626_RBC8_ST_n3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120626_RBC8_ST_n3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111205_RBC5_ST_Fr15	Homo sapiens	not available	not applicable	not available	1	111205_RBC5_ST_Fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111205_RBC5_ST_Fr15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111205_RBC5_ST_Fr15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111230_RBC6_MT_Fr13	Homo sapiens	not available	not applicable	not available	1	111230_RBC6_MT_Fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111230_RBC6_MT_Fr13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111230_RBC6_MT_Fr13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120409_RBC7_MT_pre_Fr19	Homo sapiens	not available	not applicable	not available	1	120409_RBC7_MT_pre_Fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120409_RBC7_MT_pre_Fr19.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120409_RBC7_MT_pre_Fr19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
121017_RBC8_ST_pre_n22_27	Homo sapiens	not available	not applicable	not available	1	121017_RBC8_ST_pre_n22_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	121017_RBC8_ST_pre_n22_27.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/121017_RBC8_ST_pre_n22_27.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111222_RBC6_ST_QCa	Homo sapiens	not available	not applicable	not available	1	111222_RBC6_ST_QCa	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111222_RBC6_ST_QCa.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111222_RBC6_ST_QCa.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111209_RBC5_SG_Fr19	Homo sapiens	not available	not applicable	not available	1	111209_RBC5_SG_Fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111209_RBC5_SG_Fr19.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111209_RBC5_SG_Fr19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120212_RBC6_ST_Fr13_2nd	Homo sapiens	not available	not applicable	not available	1	120212_RBC6_ST_Fr13_2nd	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120212_RBC6_ST_Fr13_2nd.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120212_RBC6_ST_Fr13_2nd.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111209_RBC5_SG_Fr4_6	Homo sapiens	not available	not applicable	not available	1	111209_RBC5_SG_Fr4_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111209_RBC5_SG_Fr4_6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111209_RBC5_SG_Fr4_6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120210_RBC6_SG_Fr20_26	Homo sapiens	not available	not applicable	not available	1	120210_RBC6_SG_Fr20_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120210_RBC6_SG_Fr20_26.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120210_RBC6_SG_Fr20_26.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111211_RBC5_MT_Fr13	Homo sapiens	not available	not applicable	not available	1	111211_RBC5_MT_Fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111211_RBC5_MT_Fr13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111211_RBC5_MT_Fr13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120328_RBC7_MG_Fr10_11	Homo sapiens	not available	not applicable	not available	1	120328_RBC7_MG_Fr10_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120328_RBC7_MG_Fr10_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120328_RBC7_MG_Fr10_11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120409_RBC7_MT_pre_Fr12	Homo sapiens	not available	not applicable	not available	1	120409_RBC7_MT_pre_Fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120409_RBC7_MT_pre_Fr12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120409_RBC7_MT_pre_Fr12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120409_RBC7_MT_pre_Fr23_27	Homo sapiens	not available	not applicable	not available	1	120409_RBC7_MT_pre_Fr23_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120409_RBC7_MT_pre_Fr23_27.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120409_RBC7_MT_pre_Fr23_27.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120326_RBC7_SG_Fr15	Homo sapiens	not available	not applicable	not available	1	120326_RBC7_SG_Fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120326_RBC7_SG_Fr15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120326_RBC7_SG_Fr15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120929_RBC8_SG_n22_27	Homo sapiens	not available	not applicable	not available	1	120929_RBC8_SG_n22_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120929_RBC8_SG_n22_27.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120929_RBC8_SG_n22_27.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120330_RBC7_ST_pre_Fr1_6	Homo sapiens	not available	not applicable	not available	1	120330_RBC7_ST_pre_Fr1_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120330_RBC7_ST_pre_Fr1_6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120330_RBC7_ST_pre_Fr1_6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120212_RBC6_ST_Fr19	Homo sapiens	not available	not applicable	not available	1	120212_RBC6_ST_Fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120212_RBC6_ST_Fr19.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120212_RBC6_ST_Fr19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120328_RBC7_MG_Fr15	Homo sapiens	not available	not applicable	not available	1	120328_RBC7_MG_Fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120328_RBC7_MG_Fr15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120328_RBC7_MG_Fr15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111211_RBC5_MT_Fr14	Homo sapiens	not available	not applicable	not available	1	111211_RBC5_MT_Fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111211_RBC5_MT_Fr14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111211_RBC5_MT_Fr14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120314_RBC7_MT_Fr1_3	Homo sapiens	not available	not applicable	not available	1	120314_RBC7_MT_Fr1_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120314_RBC7_MT_Fr1_3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120314_RBC7_MT_Fr1_3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111224_RBC5_ST_pre_QC	Homo sapiens	not available	not applicable	not available	1	111224_RBC5_ST_pre_QC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111224_RBC5_ST_pre_QC.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111224_RBC5_ST_pre_QC.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120907_RBC8_SG_pre_QC	Homo sapiens	not available	not applicable	not available	1	120907_RBC8_SG_pre_QC	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120907_RBC8_SG_pre_QC.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120907_RBC8_SG_pre_QC.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120212_RBC6_ST_Fr12	Homo sapiens	not available	not applicable	not available	1	120212_RBC6_ST_Fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120212_RBC6_ST_Fr12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120212_RBC6_ST_Fr12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120328_RBC7_MG_Fr20_23	Homo sapiens	not available	not applicable	not available	1	120328_RBC7_MG_Fr20_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120328_RBC7_MG_Fr20_23.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120328_RBC7_MG_Fr20_23.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
