source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2013_08_06-LCMS-Yao-TMT-CatMouse-0006_130808101508	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0006_130808101508	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0006_130808101508.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0005_130808081020	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0005_130808081020	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0005_130808081020.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0002_130808015549	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0002_130808015549	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0002_130808015549.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0008_130808142451	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0008_130808142451	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0008_130808142451.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0009_130808162939	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0009_130808162939	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0009_130808162939.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0007_130808121958	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0007_130808121958	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0007_130808121958.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0001_130808000523	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0001_130808000523	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0001_130808000523.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0004	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0004	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0004.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0003_130808040039	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0003_130808040039	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0003_130808040039.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
2013_08_06-LCMS-Yao-TMT-CatMouse-0010_130808183429	Mus musculus	Heart	not available	not available	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0010_130808183429	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	2013_08_06-LCMS-Yao-TMT-CatMouse-0010_130808183429.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Heart
