source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
161010_ft_SYN9605_06	161010_ft_SYN9605_06	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_08_161013162454	161010_ft_SYN9605_08_161013162454	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_08_161013162454	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_08_161013162454.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_09	161010_ft_SYN9605_09	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_12	161010_ft_SYN9605_12	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_13	161010_ft_SYN9605_13	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_16	161010_ft_SYN9605_16	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_19	161010_ft_SYN9605_19	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_20	161010_ft_SYN9605_20	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_21	161010_ft_SYN9605_21	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161010_ft_SYN9605_29	161010_ft_SYN9605_29	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161010_ft_SYN9605_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161010_ft_SYN9605_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_02	161118_ft_SYN9902_02	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_04	161118_ft_SYN9902_04	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_06	161118_ft_SYN9902_06	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_07	161118_ft_SYN9902_07	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_08	161118_ft_SYN9902_08	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_09	161118_ft_SYN9902_09	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_11	161118_ft_SYN9902_11	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_12	161118_ft_SYN9902_12	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_15	161118_ft_SYN9902_15	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
161118_ft_SYN9902_19	161118_ft_SYN9902_19	Synechococcus sp.	sea water	not applicable	not available	Membrane_Proteomics_Reveal_Contrasting_Adaptation_Strategies_For_Marine_Cyanobacteria	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	161118_ft_SYN9902_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	161118_ft_SYN9902_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
