source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Dicer_knockout_1	Mus musculus	Liver	not applicable	not available	1	Dicer_knockout_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dimethyl;AC=UNIMOD:36;TA=K;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Dicer_knockout_1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000927/Dicer_knockout_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
Dicer_Control_1	Mus musculus	Liver	not applicable	not available	1	Dicer_Control_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dimethyl;AC=UNIMOD:36;TA=K;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Dicer_Control_1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000927/Dicer_Control_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
Dicer_knockout_2	Mus musculus	Liver	not applicable	not available	2	Dicer_knockout_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dimethyl;AC=UNIMOD:36;TA=K;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Dicer_knockout_2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000927/Dicer_knockout_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
Dicer_Control_2	Mus musculus	Liver	not applicable	not available	2	Dicer_Control_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Propionamide;AC=UNIMOD:39;TA=C;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Dimethyl;AC=UNIMOD:36;TA=K;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Dicer_Control_2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/07/PXD000927/Dicer_Control_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Liver
