source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2014_06_19_Andreia_F11	2014_06_19_Andreia_F11	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F12	2014_06_19_Andreia_F12	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F13	2014_06_19_Andreia_F13	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F14	2014_06_19_Andreia_F14	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F15	2014_06_19_Andreia_F15	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F16	2014_06_19_Andreia_F16	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F17	2014_06_19_Andreia_F17	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F18	2014_06_19_Andreia_F18	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F18.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F19	2014_06_19_Andreia_F19	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F20	2014_06_19_Andreia_F20	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F20.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F21	2014_06_19_Andreia_F21	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F21.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F22	2014_06_19_Andreia_F22	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F22.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F23	2014_06_19_Andreia_F23	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F23.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F24	2014_06_19_Andreia_F24	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_1	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F24.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
