source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD054266-Sample-23	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F3_285	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F3_285.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-24	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F4_286	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F4_286.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-25	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F5_287	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F5_287.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-26	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F6_288	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F6_288.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-27	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F7_289	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F7_289.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-28	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_D_F8_290	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_D_F8_290.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-29	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HCM607_211	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HCM607_211.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-30	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM227_221	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM227_221.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-31	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM320_213	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM320_213.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-32	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM534_243	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM534_243.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-33	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM546_258	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM546_258.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-34	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM551_246	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM551_246.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-35	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM614_210	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM614_210.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-36	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM614_dda_292	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM614_dda_292.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-37	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM657_247	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM657_247.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-38	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM670_244	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM670_244.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-39	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM681_228	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM681_228.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-40	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM725_240	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM725_240.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-41	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_HOCM742_232	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_HOCM742_232.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-42	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F0_273	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F0_273.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-43	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F1_274	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F1_274.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-44	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F2_275	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F2_275.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-45	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F3_276	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F3_276.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-46	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F4_277	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F4_277.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-47	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F5_278	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F5_278.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-48	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F6_279	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F6_279.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-49	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F7_280	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F7_280.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-50	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_H_F8_281	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_H_F8_281.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054266-Sample-51	Homo sapiens	not available	not available	1	A200318_bcc_ct_heart_aur2_100min_SP_209	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	A200318_bcc_ct_heart_aur2_100min_SP_209.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
