source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
Batch2_BS86451Benignr2-22	Homo sapiens	not available	not applicable	not available	1	Batch2_BS86451Benignr2-22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS86451Benignr2-22.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS86451Benignr2-22.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA56Adrenalr2-15	Homo sapiens	not available	not applicable	not available	1	Batch1_RA56Adrenalr2-15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA56Adrenalr2-15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA56Adrenalr2-15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86687Benignr1-12	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86687Benignr1-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86687Benignr1-12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86687Benignr1-12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86588Cancerr1-9	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86588Cancerr1-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86588Cancerr1-9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86588Cancerr1-9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_LNCaPSQr1-7	Homo sapiens	not available	not applicable	not available	1	Batch1_LNCaPSQr1-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_LNCaPSQr1-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_LNCaPSQr1-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS86451Cancerr1-7	Homo sapiens	not available	not applicable	not available	1	Batch2_BS86451Cancerr1-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS86451Cancerr1-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS86451Cancerr1-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_BPHr2-20	Homo sapiens	not available	not applicable	not available	1	Batch3_BPHr2-20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_BPHr2-20.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_BPHr2-20.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA55LiverMetr2-31	Homo sapiens	not available	not applicable	not available	1	Batch3_RA55LiverMetr2-31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA55LiverMetr2-31.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA55LiverMetr2-31.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA53RtLungMetr2-30	Homo sapiens	not available	not applicable	not available	1	Batch3_RA53RtLungMetr2-30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA53RtLungMetr2-30.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA53RtLungMetr2-30.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA40ProstateTumorr2-26	Homo sapiens	not available	not applicable	not available	1	Batch3_RA40ProstateTumorr2-26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA40ProstateTumorr2-26.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA40ProstateTumorr2-26.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA55DuraMetr1-15	Homo sapiens	not available	not applicable	not available	1	Batch3_RA55DuraMetr1-15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA55DuraMetr1-15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA55DuraMetr1-15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86715PMCancerr1-11	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86715PMCancerr1-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86715PMCancerr1-11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86715PMCancerr1-11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA50PeriaorticTumorr1-11	Homo sapiens	not available	not applicable	not available	1	Batch3_RA50PeriaorticTumorr1-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA50PeriaorticTumorr1-11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA50PeriaorticTumorr1-11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA57Liverr1-17	Homo sapiens	not available	not applicable	not available	1	Batch1_RA57Liverr1-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA57Liverr1-17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA57Liverr1-17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA43RtLungMetr1-8	Homo sapiens	not available	not applicable	not available	1	Batch3_RA43RtLungMetr1-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA43RtLungMetr1-8.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA43RtLungMetr1-8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA43PeritonealAndLungr1-14	Homo sapiens	not available	not applicable	not available	1	Batch2_RA43PeritonealAndLungr1-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA43PeritonealAndLungr1-14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA43PeritonealAndLungr1-14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA57LeftLungr2-16	Homo sapiens	not available	not applicable	not available	1	Batch1_RA57LeftLungr2-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA57LeftLungr2-16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA57LeftLungr2-16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_DU145r1-1	Homo sapiens	not available	not applicable	not available	1	Batch3_DU145r1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_DU145r1-1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_DU145r1-1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_22Rv1r2-2	Homo sapiens	not available	not applicable	not available	1	Batch1_22Rv1r2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_22Rv1r2-2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_22Rv1r2-2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA53LLungAndLFemurr1-15	Homo sapiens	not available	not applicable	not available	1	Batch2_RA53LLungAndLFemurr1-15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA53LLungAndLFemurr1-15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA53LLungAndLFemurr1-15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA56PreihilarLNr1-14	Homo sapiens	not available	not applicable	not available	1	Batch1_RA56PreihilarLNr1-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA56PreihilarLNr1-14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA56PreihilarLNr1-14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA43PeritonealAndLungr2-30	Homo sapiens	not available	not applicable	not available	1	Batch2_RA43PeritonealAndLungr2-30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA43PeritonealAndLungr2-30.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA43PeritonealAndLungr2-30.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA53RtLungMetr1-13	Homo sapiens	not available	not applicable	not available	1	Batch3_RA53RtLungMetr1-13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA53RtLungMetr1-13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA53RtLungMetr1-13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA50PeriaorticTumorr2-28	Homo sapiens	not available	not applicable	not available	1	Batch3_RA50PeriaorticTumorr2-28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA50PeriaorticTumorr2-28.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA50PeriaorticTumorr2-28.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86588Benignr1-8	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86588Benignr1-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86588Benignr1-8.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86588Benignr1-8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA53LLungAndLFemurr2-31	Homo sapiens	not available	not applicable	not available	1	Batch2_RA53LLungAndLFemurr2-31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA53LLungAndLFemurr2-31.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA53LLungAndLFemurr2-31.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA57Liverr2-17	Homo sapiens	not available	not applicable	not available	1	Batch1_RA57Liverr2-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA57Liverr2-17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA57Liverr2-17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_22Rv1vanr1-2	Homo sapiens	not available	not applicable	not available	1	Batch3_22Rv1vanr1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_22Rv1vanr1-2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_22Rv1vanr1-2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA43RtLungMetr2-25	Homo sapiens	not available	not applicable	not available	1	Batch3_RA43RtLungMetr2-25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA43RtLungMetr2-25.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA43RtLungMetr2-25.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA56PreihilarLNr2-14	Homo sapiens	not available	not applicable	not available	1	Batch1_RA56PreihilarLNr2-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA56PreihilarLNr2-14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA56PreihilarLNr2-14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA30MediastinalLNMetr2-34	Homo sapiens	not available	not applicable	not available	1	Batch3_RA30MediastinalLNMetr2-34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA30MediastinalLNMetr2-34.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA30MediastinalLNMetr2-34.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA45LiverMetr1-5	Homo sapiens	not available	not applicable	not available	1	Batch3_RA45LiverMetr1-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA45LiverMetr1-5.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA45LiverMetr1-5.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA55LiverMetr1-14	Homo sapiens	not available	not applicable	not available	1	Batch3_RA55LiverMetr1-14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA55LiverMetr1-14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA55LiverMetr1-14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_C42r1-1	Homo sapiens	not available	not applicable	not available	1	Batch1_C42r1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_C42r1-1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_C42r1-1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
