source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]
BBM_198_P117_05_MIA_003	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_003.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_017	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_017.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_008	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_008.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_014	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_014.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_018	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_018.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_007	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_007.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_013	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_013.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_009	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_009.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_219_P117_06_FRH_03	Eggerthella phage p3	not available	not available	4	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_219_P117_06_FRH_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_002_R2	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	2	BBM_202_P117_04_MIA_002_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_006	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_006.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_011	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_011.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_002_R2	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	2	BBM_197_P117_04_MIA_002_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_002	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_002.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_007	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_007.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_003	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_003.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_001	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_001.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_005_R2	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	2	BBM_197_P117_04_MIA_005_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_023	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_004	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_004.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_012	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_012.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_016	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_016.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_019	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_019.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_010	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_010.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_010	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_202_P117_04_MIA_010.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_219_P117_06_FRH_01	Eggerthella phage p3	not available	not available	4	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_219_P117_06_FRH_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_010	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_010.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_024	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_024.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_009	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_009.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_202_P117_04_MIA_001_R2	Eggerthella phage p3	not available	not available	2	not available	Proteomic Assay	proteomic profiling by mass spectrometry	2	BBM_202_P117_04_MIA_001_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_021	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_021.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_197_P117_04_MIA_022	Eggerthella phage p3	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_197_P117_04_MIA_022.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_219_P117_06_FRH_02	Eggerthella phage p3	not available	not available	4	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_219_P117_06_FRH_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
BBM_198_P117_05_MIA_008	Eggerthella phage p3	not available	not available	3	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	BBM_198_P117_05_MIA_008.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion;AC=MS:1002416	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	4.5 ppm	20 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
