source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Xu_20140829_15Nplight_D0_Ref1	Xu_20140829_15Nplight_D0_Ref1	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D0_Ref1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D0_Ref1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D0_Ref2	Xu_20140829_15Nplight_D0_Ref2	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D0_Ref2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D0_Ref2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D0_Ref3	Xu_20140829_15Nplight_D0_Ref3	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D0_Ref3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D0_Ref3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D0_Ref4	Xu_20140829_15Nplight_D0_Ref4	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D0_Ref4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D0_Ref4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D0_Ref5	Xu_20140829_15Nplight_D0_Ref5	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D0_Ref5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D0_Ref5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D12_Ref1	Xu_20140829_15Nplight_D12_Ref1	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D12_Ref1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D12_Ref1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D12_Ref2	Xu_20140829_15Nplight_D12_Ref2	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D12_Ref2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D12_Ref2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D12_Ref3	Xu_20140829_15Nplight_D12_Ref3	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D12_Ref3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D12_Ref3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D12_Ref4	Xu_20140829_15Nplight_D12_Ref4	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D12_Ref4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D12_Ref4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Xu_20140829_15Nplight_D12_Ref5	Xu_20140829_15Nplight_D12_Ref5	Gut metagenome	not available	not applicable	not available	15N_labeling_of_mouse_microbiota	not available	not available	not available	not available	not available	not available	1	Xu_20140829_15Nplight_D12_Ref5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	not available	1	1	Xu_20140829_15Nplight_D12_Ref5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
