source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
A4	Oryzias latipes	not available	1	A4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	A4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
B4	Oryzias latipes	not available	1	B4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
A3	Oryzias latipes	not available	1	A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
A2	Oryzias latipes	not available	1	A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	A2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
B3	Oryzias latipes	not available	1	B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
C2	Oryzias latipes	not available	1	C2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	C2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
D2	Oryzias latipes	not available	1	D2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
C4	Oryzias latipes	not available	1	C4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	C4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
B1	Oryzias latipes	not available	1	B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
C1	Oryzias latipes	not available	1	C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
A1	Oryzias latipes	not available	1	A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
C3	Oryzias latipes	not available	1	C3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	C3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
B2	Oryzias latipes	not available	1	B2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
D1	Oryzias latipes	not available	1	D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
D3	Oryzias latipes	not available	1	D3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	not available
