source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_1	proteomic profiling by mass spectrometry	1	20200110_QE1_DIA_2H_0_R3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_2	proteomic profiling by mass spectrometry	2	20200110_QE1_DDA_2H_T10_E4_R3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_3	proteomic profiling by mass spectrometry	3	20200110_QE1_DDA_1H25_T10_0_R3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	3	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_4	proteomic profiling by mass spectrometry	4	20200110_QE1_DDA_2H_T10_H100_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	4	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_5	proteomic profiling by mass spectrometry	5	20200110_QE1_DDA_1H25_T10_M_E6_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	5	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_6	proteomic profiling by mass spectrometry	6	20200110_QE1_DDA_1H25_T10_M_E6_R1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_7	proteomic profiling by mass spectrometry	7	20200121_QE1_DDA_1H25_T5_L_H100_R1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_8	proteomic profiling by mass spectrometry	8	20200110_QE1_DDA_1H25_T10_L_E4_R3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_9	proteomic profiling by mass spectrometry	9	20200110_QE1_DDA_1H25_T10_L_E6_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_10	proteomic profiling by mass spectrometry	10	20200110_QE1_DDA_1H25_T20_M_E4_R3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HeLa_pellet	Homo sapiens	cell culture	not available	1	not applicable	not applicable	not applicable	not applicable	not applicable	HeLa_pellet_proteomics_11	proteomic profiling by mass spectrometry	11	20200110_QE1_DIA_2H_E6_R3.raw	v1.1.0	NT=data-independent acquisition;AC=MS:1003215	NT=q exactive;AC=MS:1001911	NT=trypsin/p;AC=MS:1001313	NT=label free sample;AC=MS:1002038	11	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
