source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Jin_18May2017_High_5_2	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_High_5_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_High_5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_37C_3_3	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_37C_3_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_37C_3_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_41C_4_1	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_41C_4_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_41C_4_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_low_2_1	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_low_2_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_low_2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_41CHigh_6_3	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_41CHigh_6_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_41CHigh_6_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_37C_3_2	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_37C_3_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_37C_3_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_41C_4_3	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_41C_4_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_41C_4_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_41CHigh_6_2	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_41CHigh_6_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_41CHigh_6_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_High_5_1	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_High_5_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_High_5_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
Jin_18May2017_41C_4_2	Porphyromonas gingivalis atcc 33277	Not available	1	Jin_18May2017_41C_4_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	Jin_18May2017_41C_4_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
