source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F1_181205_DH_1713_Rif1_untr_PRM7pep_S03	Saccharomyces cerevisiae	Cell culture	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_171215_DH_1544_Rif1WT_PRM_S03	Saccharomyces cerevisiae	Cell culture	1	F1_171215_DH_1544_Rif1WT_PRM_S03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_171215_DH_1544_Rif1WT_PRM_S03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_181205_DH_1713_Rif1_untr_PRM7pep_S01	Saccharomyces cerevisiae	Cell culture	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S06	Saccharomyces cerevisiae	Cell culture	1	F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_171215_DH_1544_Rif1WT_PRM_S02	Saccharomyces cerevisiae	Cell culture	1	F1_171215_DH_1544_Rif1WT_PRM_S02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_171215_DH_1544_Rif1WT_PRM_S02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S05	Saccharomyces cerevisiae	Cell culture	1	F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_181205_DH_1713_Rif1_Zeo_PRM7pep_S05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S11	Saccharomyces cerevisiae	Cell culture	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S12	Saccharomyces cerevisiae	Cell culture	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_181205_DH_1713_Rif1_untr_PRM7pep_S02	Saccharomyces cerevisiae	Cell culture	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_181205_DH_1713_Rif1_untr_PRM7pep_S02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S10	Saccharomyces cerevisiae	Cell culture	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	F1_171215_DH_1544_Rif1WT_pfa4d_PRM_S10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
