source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
OSU_B2_TM_NoGB_08_run1_22Jul16_Samwise_16-05-02	OSU_B2_TM_NoGB_08_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B2_TM_NoGB_08_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B2_TM_NoGB_08_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_B3_TF_NoGB_11_run1_21Jul16_Samwise_16-04-10-rerun	OSU_B3_TF_NoGB_11_run1_21Jul16_Samwise_16-04-10-rerun	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B3_TF_NoGB_11_run1_21Jul16_Samwise_16-04-10-rerun	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B3_TF_NoGB_11_run1_21Jul16_Samwise_16-04-10-rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_B3_TF_NoGB_11_run1_22Jul16_Samwise_16-05-02	OSU_B3_TF_NoGB_11_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B3_TF_NoGB_11_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B3_TF_NoGB_11_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_B3_TM_NoGB_10_run1_22Jul16_Samwise_16-05-02	OSU_B3_TM_NoGB_10_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B3_TM_NoGB_10_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B3_TM_NoGB_10_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_B4_TF_NoGB_04_run1_22Jul16_Samwise_16-05-02	OSU_B4_TF_NoGB_04_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B4_TF_NoGB_04_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B4_TF_NoGB_04_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_B4_TM_NoGB_05_run1_22Jul16_Samwise_16-05-02	OSU_B4_TM_NoGB_05_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_B4_TM_NoGB_05_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_B4_TM_NoGB_05_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_01_run1_21Jul16_Samwise_16-04-10-rerun	OSU_T0_Inoc_01_run1_21Jul16_Samwise_16-04-10-rerun	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_01_run1_21Jul16_Samwise_16-04-10-rerun	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_01_run1_21Jul16_Samwise_16-04-10-rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_01_run1_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_01_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_01_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_01_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_01_run2_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_01_run2_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_01_run2_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_01_run2_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_01_run3_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_01_run3_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_01_run3_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_01_run3_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_14_run3_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_14_run3_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_14_run3_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_14_run3_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_15_run1_21Jul16_Samwise_16-04-10-rerun	OSU_T0_Inoc_15_run1_21Jul16_Samwise_16-04-10-rerun	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_15_run1_21Jul16_Samwise_16-04-10-rerun	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_15_run1_21Jul16_Samwise_16-04-10-rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_15_run1_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_15_run1_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_15_run1_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_15_run1_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_15_run2_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_15_run2_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_15_run2_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_15_run2_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
OSU_T0_Inoc_15_run3_22Jul16_Samwise_16-05-02	OSU_T0_Inoc_15_run3_22Jul16_Samwise_16-05-02	Unclassified bacteria	not available	not applicable	not available	Microbial_Interactions_Underpinning_Persistence_Across_Hydraulically_Fractured_Shales	not available	not available	not available	not available	not available	not available	1	OSU_T0_Inoc_15_run3_22Jul16_Samwise_16-05-02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	OSU_T0_Inoc_15_run3_22Jul16_Samwise_16-05-02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
