source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[material type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[culture medium]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]
sample_1	homo sapiens	cell culture	epithelial cell	1	cervical adenocarcinoma	cell line	African American	30Y6M	female	HeLa	CVCL_0030	HeLa	Dulbecco's Modified Eagle Medium	CD_99_1_6uL.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/01/PXD005428/CD_99_1_6uL.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1	HCD	25 NCE	10 ppm	0.02 Da	dithiothreitol	iodoacetamide	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=fixed;TA=K;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=N-term;PP=Any N-term	orbitrap
sample_1	homo sapiens	cell culture	epithelial cell	1	cervical adenocarcinoma	cell line	African American	30Y6M	female	HeLa	CVCL_0030	HeLa	Dulbecco's Modified Eagle Medium	CD_99_2_6uL.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/01/PXD005428/CD_99_2_6uL.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	2	HCD	25 NCE	10 ppm	0.02 Da	dithiothreitol	iodoacetamide	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=fixed;TA=K;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=N-term;PP=Any N-term	orbitrap
sample_1	homo sapiens	cell culture	epithelial cell	1	cervical adenocarcinoma	cell line	African American	30Y6M	female	HeLa	CVCL_0030	HeLa	Dulbecco's Modified Eagle Medium	CD_99_3_6uL.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/01/PXD005428/CD_99_3_6uL.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	3	HCD	25 NCE	10 ppm	0.02 Da	dithiothreitol	iodoacetamide	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=fixed;TA=K;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=N-term;PP=Any N-term	orbitrap
sample_1	homo sapiens	cell culture	epithelial cell	1	cervical adenocarcinoma	cell line	African American	30Y6M	female	HeLa	CVCL_0030	HeLa	Dulbecco's Modified Eagle Medium	CD_99_4_6uL.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/01/PXD005428/CD_99_4_6uL.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	4	HCD	25 NCE	10 ppm	0.02 Da	dithiothreitol	iodoacetamide	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=fixed;TA=K;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=N-term;PP=Any N-term	orbitrap
sample_1	homo sapiens	cell culture	epithelial cell	1	cervical adenocarcinoma	cell line	African American	30Y6M	female	HeLa	CVCL_0030	HeLa	Dulbecco's Modified Eagle Medium	CD_99_4_6uL_INC.raw	proteomic profiling by mass spectrometry	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/01/PXD005428/CD_99_4_6uL_INC.raw	v3.0.0	ms-proteomics v1.1.0	human v1.1.0	cell-lines v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	4	HCD	25 NCE	10 ppm	0.02 Da	dithiothreitol	iodoacetamide	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=fixed;TA=K;PP=Anywhere	NT=Dimethyl;AC=UNIMOD:36;MT=variable;TA=N-term;PP=Any N-term	orbitrap
