source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_11	Escherichia coli	cell	not available	3	not available	Proteomics Assay	proteomic profiling by mass spectrometry	3	2020-02-26_NJ_Ingrid_RS2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_12	Escherichia coli	cell	not available	4	not available	Proteomics Assay	proteomic profiling by mass spectrometry	3	190708_NJ_Ingrid_13_R27_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_13	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	4	2020-02-26_NJ_Ingrid_RF2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_14	Escherichia coli	cell	not available	2	not available	Proteomics Assay	proteomic profiling by mass spectrometry	4	2020-02-26_NJ_Ingrid_RS3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_15	Escherichia coli	cell	not available	3	not available	Proteomics Assay	proteomic profiling by mass spectrometry	4	190708_NJ_Ingrid_12_RB_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_16	Escherichia coli	cell	not available	4	not available	Proteomics Assay	proteomic profiling by mass spectrometry	4	190708_NJ_Ingrid_14_R20_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_17	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	5	190708_NJ_Ingrid_2_R_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_18	Escherichia coli	cell	not available	2	not available	Proteomics Assay	proteomic profiling by mass spectrometry	5	190708_NJ_Ingrid_4_R27_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_19	Escherichia coli	cell	not available	3	not available	Proteomics Assay	proteomic profiling by mass spectrometry	5	190708_NJ_Ingrid_6_R20_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_20	Escherichia coli	cell	not available	4	not available	Proteomics Assay	proteomic profiling by mass spectrometry	5	190708_NJ_Ingrid_10_R20_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
Sample_21	Escherichia coli	cell	not available	1	not available	Proteomics Assay	proteomic profiling by mass spectrometry	6	190708_NJ_Ingrid_5_R21_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=higher energy collisional dissociation	10 ppm	0.02 Da	not available
