source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
1DLC060314_UCB_BP_3.msf	1DLC060314_UCB_BP_3.msf	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC060314_UCB_BP_3.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC060314_UCB_BP_3.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC060314_UCB_BP_3_I_rep1	1DLC060314_UCB_BP_3_I_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC060314_UCB_BP_3_I_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC060314_UCB_BP_3_I_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC060314_UCB_BP_3_I_rep2	1DLC060314_UCB_BP_3_I_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC060314_UCB_BP_3_I_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC060314_UCB_BP_3_I_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC060314_UCB_BP_3_II_rep2	1DLC060314_UCB_BP_3_II_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC060314_UCB_BP_3_II_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC060314_UCB_BP_3_II_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC060314_UCB_BP_3_III_rep2	1DLC060314_UCB_BP_3_III_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC060314_UCB_BP_3_III_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC060314_UCB_BP_3_III_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC140915_UCB_BP_58_I_rep2	1DLC140915_UCB_BP_58_I_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC140915_UCB_BP_58_I_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC140915_UCB_BP_58_I_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC140915_UCB_BP_58_II_rep1	1DLC140915_UCB_BP_58_II_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC140915_UCB_BP_58_II_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC140915_UCB_BP_58_II_rep1.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC140915_UCB_BP_58_II_rep2	1DLC140915_UCB_BP_58_II_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC140915_UCB_BP_58_II_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC140915_UCB_BP_58_II_rep2.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC140915_UCB_BP_58_III_rep1	1DLC140915_UCB_BP_58_III_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC140915_UCB_BP_58_III_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC140915_UCB_BP_58_III_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC140915_UCB_BP_58_III_rep2	1DLC140915_UCB_BP_58_III_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC140915_UCB_BP_58_III_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC140915_UCB_BP_58_III_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_32_I_rep1	1DLC141020_UCB_UC_32_I_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_32_I_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_32_I_rep1.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_32_I_rep2	1DLC141020_UCB_UC_32_I_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_32_I_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_32_I_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_32_II_rep1	1DLC141020_UCB_UC_32_II_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_32_II_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_32_II_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_32_II_rep2	1DLC141020_UCB_UC_32_II_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_32_II_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_32_II_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_32_III_rep1	1DLC141020_UCB_UC_32_III_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_32_III_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_32_III_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_I_rep1	1DLC141020_UCB_UC_33_I_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_I_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_I_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_I_rep2	1DLC141020_UCB_UC_33_I_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_I_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_I_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_II_rep1	1DLC141020_UCB_UC_33_II_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_II_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_II_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_II_rep2	1DLC141020_UCB_UC_33_II_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_II_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_II_rep2.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_III_rep2	1DLC141020_UCB_UC_33_III_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_III_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_III_rep2.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_33_IIIIII.msf	1DLC141020_UCB_UC_33_IIIIII.msf	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_33_IIIIII.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_33_IIIIII.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_42_I_rep1	1DLC141020_UCB_UC_42_I_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_42_I_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_42_I_rep1.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_42_I_rep2	1DLC141020_UCB_UC_42_I_rep2	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_42_I_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_42_I_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
1DLC141020_UCB_UC_42_II_rep1	1DLC141020_UCB_UC_42_II_rep1	Candida albicans	Urine	not applicable	not available	Longitudinal_Surveys_Show_that_Urethral_Catheters_Harbor_Recurrent_Polymicrobial_Biofilms_with_Cooperative_and_Competitive_Behaviors_Among_Cohabitating_Pathogens	feces	feces	not available	not available	not available	not available	gut microbiome	Candida albicans	Urine	not available	1	1DLC141020_UCB_UC_42_II_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC141020_UCB_UC_42_II_rep1.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Urine
