source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20160617_DaSu_QT_FES_R04_130616_CBL_02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_CBL_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_CBL_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_Y37I51_01	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_Y37I51_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_Y37I51_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_Y37I51_03B	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_Y37I51_03B	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_Y37I51_03B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_EV_01	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_EV_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_EV_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_EV_02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_EV_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_EV_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_70Z_02b	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_70Z_02b	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_70Z_02b.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_70Z_03	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_70Z_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_70Z_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_EV_03	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_EV_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_EV_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_CBL_03	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_CBL_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_CBL_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
20160617_DaSu_QT_FES_R04_130616_Y37IF1_03	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20160617_DaSu_QT_FES_R04_130616_Y37IF1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	20160617_DaSu_QT_FES_R04_130616_Y37IF1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Permanent cell line cell
