source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample_1	Escherichia coli	cell	live cell	1	not available	run 1	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	6	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	live cell	1	not available	run 2	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	2	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	live cell	1	not available	run 3	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	4	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	live cell	1	not available	run 4	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	5	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	live cell	1	not available	run 5	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	1	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_1	Escherichia coli	cell	live cell	1	not available	run 6	proteomic profiling by mass spectrometry	1	Bert_231221_S3809_DP_ecoli_wt_live_PFNA_T3T4_R1_F3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	3	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_2	Escherichia coli	cell	lysate	1	not available	run 7	proteomic profiling by mass spectrometry	1	Bert_231226_S3819_DP_ecoli_tolC_lysate_PFNA_T3T4_R1_F5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	5	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_2	Escherichia coli	cell	lysate	1	not available	run 8	proteomic profiling by mass spectrometry	1	Bert_231226_S3819_DP_ecoli_tolC_lysate_PFNA_T3T4_R1_F6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	6	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_2	Escherichia coli	cell	lysate	1	not available	run 9	proteomic profiling by mass spectrometry	1	Bert_231226_S3819_DP_ecoli_tolC_lysate_PFNA_T3T4_R1_F2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	2	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Sample_2	Escherichia coli	cell	lysate	1	not available	run 10	proteomic profiling by mass spectrometry	1	Bert_231226_S3819_DP_ecoli_tolC_lysate_PFNA_T3T4_R1_F4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=TMT16plex	4	NT=data-dependent acquisition;AC=MS:1003221	10 ppm	0.02 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
