source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_1M_05AA_01	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	1	1M_05AA_ecoli_400nL_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_05AA_02	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	2	1M_05AA_ecoli_400nL_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	2	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA_01	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	1	1M_20AA_ecoli_400nL_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA_02	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	2	1M_20AA_ecoli_400nL_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	2	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_05AA_03	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	3	1M_05AA_ecoli_400nL_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	3	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA15DMA10IPA_01	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	1	1M_20AA15DMA10IPA_ecoli_400nL_04.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA15DMA10IPA_02	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	2	1M_20AA15DMA10IPA_ecoli_400nL_01.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	2	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA15DMA10IPA_03	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	3	1M_20AA15DMA10IPA_ecoli_400nL_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	3	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_1M_20AA_03	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	3	1M_20AA_ecoli_400nL_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	3	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
Ecoli_FB_TeO_01	Escherichia coli	not applicable	not applicable	1	not applicable	Assay1	proteomic profiling by mass spectrometry	1	FB_TeO_5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	not applicable	NT=label free sample;AC=MS:1002038	1	not applicable	15 ppm	15 ppm	NT=Cysteine carbamidomethylation;AC=UNIMOD:4
