source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
DG011760_UCT2_3	DG011760_UCT2_3	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011760_UCT2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011760_UCT2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011761_UCT2_4	DG011761_UCT2_4	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011761_UCT2_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011761_UCT2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011765_UCT2_8	DG011765_UCT2_8	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011765_UCT2_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011765_UCT2_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011766_UCT2_9	DG011766_UCT2_9	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011766_UCT2_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011766_UCT2_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011767_UCT2_10	DG011767_UCT2_10	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011767_UCT2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011767_UCT2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011768_UCT2_11	DG011768_UCT2_11	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011768_UCT2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011768_UCT2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011769_UCT2_12	DG011769_UCT2_12	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011769_UCT2_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011769_UCT2_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011789_UCT2_5	DG011789_UCT2_5	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011789_UCT2_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011789_UCT2_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011790_UCT2_6	DG011790_UCT2_6	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011790_UCT2_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011790_UCT2_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
DG011791_UCT2_7	DG011791_UCT2_7	human gut metagenome	feces	not applicable	not available	Ulcerative_Colitis_Fecal_Transplant_Metaproteomic_Study	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	DG011791_UCT2_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG011791_UCT2_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
