source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
CryoSection-A6_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-A6_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-A6_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-A2_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-A2_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-A2_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-B4_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-B4_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-B4_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-B1_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-B1_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-B1_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-B6_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-B6_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-B6_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-B2_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-B2_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-B2_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-A1_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-A1_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-A1_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-A5_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-A5_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-A5_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-B3_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-B3_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-B3_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
CryoSection-A3_2v20_TYL	Saccharomyces cerevisiae	Not available	1	CryoSection-A3_2v20_TYL	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	CryoSection-A3_2v20_TYL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
