source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220926_QEP_KTT_037_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-4_dia	Saccharomyces pastorianus	Not available	1	20220926_QEP_KTT_037_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-4_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20220926_QEP_KTT_037_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-4_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_007_30-0075_yeast42-JM_P01_yeast-42-Ko-4_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_007_30-0075_yeast42-JM_P01_yeast-42-Ko-4_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_007_30-0075_yeast42-JM_P01_yeast-42-Ko-4_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_022_30-0075_yeast42-JM_P01_yeast-42-Zn-5_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_022_30-0075_yeast42-JM_P01_yeast-42-Zn-5_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_022_30-0075_yeast42-JM_P01_yeast-42-Zn-5_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20220926_QEP_KTT_025_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-5_dia	Saccharomyces pastorianus	Not available	1	20220926_QEP_KTT_025_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-5_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20220926_QEP_KTT_025_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-5_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20220926_QEP_KTT_010_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-6_dia	Saccharomyces pastorianus	Not available	1	20220926_QEP_KTT_010_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-6_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20220926_QEP_KTT_010_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Ko-6_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_013_30-0075_yeast42-JM_P01_yeast-42-Ko-5_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_013_30-0075_yeast42-JM_P01_yeast-42-Ko-5_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_013_30-0075_yeast42-JM_P01_yeast-42-Ko-5_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_010_30-0075_yeast42-JM_P01_yeast-42-Ko-6_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_010_30-0075_yeast42-JM_P01_yeast-42-Ko-6_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_010_30-0075_yeast42-JM_P01_yeast-42-Ko-6_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20220926_QEP_KTT_016_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-6_dia	Saccharomyces pastorianus	Not available	1	20220926_QEP_KTT_016_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-6_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20220926_QEP_KTT_016_30-0075_Zn-yeasts-CKeil_P01_yeast-sa-07167-Zn-6_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_004_30-0075_yeast42-JM_P01_yeast-42-Zn-4_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_004_30-0075_yeast42-JM_P01_yeast-42-Zn-4_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_004_30-0075_yeast42-JM_P01_yeast-42-Zn-4_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20221118_QEP_KTT_016_30-0075_yeast42-JM_P01_yeast-42-Zn-6_dia	Saccharomyces pastorianus	Not available	1	20221118_QEP_KTT_016_30-0075_yeast42-JM_P01_yeast-42-Zn-6_dia	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20221118_QEP_KTT_016_30-0075_yeast42-JM_P01_yeast-42-Zn-6_dia.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
