source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PCW-Lake-Huron#47-C5	PCW-Lake-Huron_47-C5	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-C5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-C5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-C6	PCW-Lake-Huron_47-C6	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-C6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-C6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D1	PCW-Lake-Huron_47-D1	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D2	PCW-Lake-Huron_47-D2	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D3	PCW-Lake-Huron_47-D3	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D4	PCW-Lake-Huron_47-D4	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D5	PCW-Lake-Huron_47-D5	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-D6	PCW-Lake-Huron_47-D6	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-D6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-D6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E1	PCW-Lake-Huron_47-E1	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E2	PCW-Lake-Huron_47-E2	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E3	PCW-Lake-Huron_47-E3	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E4	PCW-Lake-Huron_47-E4	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E5	PCW-Lake-Huron_47-E5	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-E6	PCW-Lake-Huron_47-E6	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-E6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-E6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F1	PCW-Lake-Huron_47-F1	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F2	PCW-Lake-Huron_47-F2	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F3	PCW-Lake-Huron_47-F3	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F4	PCW-Lake-Huron_47-F4	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F5	PCW-Lake-Huron_47-F5	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-F6	PCW-Lake-Huron_47-F6	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-F6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G1	PCW-Lake-Huron_47-G1	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G2	PCW-Lake-Huron_47-G2	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G3	PCW-Lake-Huron_47-G3	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G4	PCW-Lake-Huron_47-G4	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G5	PCW-Lake-Huron_47-G5	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
PCW-Lake-Huron#47-G6	PCW-Lake-Huron_47-G6	freshwater metagenome	freshwater	not applicable	not available	Middle_Island_Sinkhole_microbial_mat_protein_stable_isotope_fingerprinting	freshwater	freshwater	not available	not available	not available	not available	freshwater microbiome	1	PCW-Lake-Huron#47-G6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	PCW-Lake-Huron#47-G6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	freshwater
