source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
X_V_W_3	Xanthomonas campestris	Cell culture	1	X_V_W_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	X_V_W_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
x_w_3	Xanthomonas campestris	Cell culture	1	x_w_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	x_w_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
T_G_W_2	Xanthomonas campestris	Cell culture	1	T_G_W_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	T_G_W_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
X_V_W_2	Xanthomonas campestris	Cell culture	1	X_V_W_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	X_V_W_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
p_w_3_160216185552	Xanthomonas campestris	Cell culture	1	p_w_3_160216185552	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	p_w_3_160216185552.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
T_V_W_1	Xanthomonas campestris	Cell culture	1	T_V_W_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	T_V_W_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
X_G_W_3	Xanthomonas campestris	Cell culture	1	X_G_W_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	X_G_W_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
X_V_W_1	Xanthomonas campestris	Cell culture	1	X_V_W_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	X_V_W_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
x_w_2	Xanthomonas campestris	Cell culture	1	x_w_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	x_w_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
X_G_W_1	Xanthomonas campestris	Cell culture	1	X_G_W_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	X_G_W_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
