source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_12_1	Escherichia coli	Not available	1	240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_12_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_12_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_4_2	Escherichia coli	Not available	1	231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_4_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_4_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_3	Escherichia coli	Not available	1	231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_8	Escherichia coli	Not available	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_12_2	Escherichia coli	Not available	1	240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_12_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_12_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_8	Escherichia coli	Not available	1	231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231212_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DDA_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_7_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_7_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_7_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231123_50amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_2	Escherichia coli	Not available	1	231123_50amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231123_50amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231123_100amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3	Escherichia coli	Not available	1	231123_100amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231123_100amolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_1_1	Escherichia coli	Not available	1	240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_1_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240328_2492_EcUM2_FTFT_Pepsep25_90min_DIA_1_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240306_SPT_ecoli_1fmol_EcUM2_FTFT_Pepsep25_75min_PRM_2	Escherichia coli	Not available	1	240306_SPT_ecoli_1fmol_EcUM2_FTFT_Pepsep25_75min_PRM_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240306_SPT_ecoli_1fmol_EcUM2_FTFT_Pepsep25_75min_PRM_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_3_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_3_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_3_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240711_SPT_ecoli_50amol_EcUM3_FTFT_Pepsep25_75min_DIA_2	Escherichia coli	Not available	1	240711_SPT_ecoli_50amol_EcUM3_FTFT_Pepsep25_75min_DIA_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240711_SPT_ecoli_50amol_EcUM3_FTFT_Pepsep25_75min_DIA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_12	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_11	Escherichia coli	Not available	1	231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231128_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231123_5fmolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3	Escherichia coli	Not available	1	231123_5fmolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231123_5fmolSPT_HeLa_iRT_EcUM2_FTFT_Pepsep25_75min_1_PRM_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M3	Escherichia coli	Not available	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_2	Escherichia coli	Not available	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6	Escherichia coli	Not available	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231128_2465_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M4	Escherichia coli	Not available	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_7_M4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240320_PeFranco_2493_TD_BoxCar_7	Escherichia coli	Not available	1	240320_PeFranco_2493_TD_BoxCar_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240320_PeFranco_2493_TD_BoxCar_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_5_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_5_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_2_1	Escherichia coli	Not available	1	240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_2_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240328_2492_EcUM2_FTFT_Pepsep25_75min_PRM_2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_10_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_10_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_10_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_2_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_2_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_PRM_2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_3_M4	Escherichia coli	Not available	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_3_M4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	231207_2465_EcUM2_FTFT_Pepsep25_75min_4ul_PRM_3_M4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6_2	Escherichia coli	Not available	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	240109_2472_EcUM2_FTFT_Pepsep25_90min_4ul_DIA_6_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
