source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD023970-Sample-1	Salvelinus namaycush	not available	not available	1	ED_011720_003	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_003.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-2	Salvelinus namaycush	not available	not available	1	ED_011720_008	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_008.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-3	Salvelinus namaycush	not available	not available	1	ED_011720_018	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_018.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-4	Salvelinus namaycush	not available	not available	1	ED_011720_023	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_023.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-5	Salvelinus namaycush	not available	not available	1	ED_011720_028	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_028.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-6	Salvelinus namaycush	not available	not available	1	ED_011720_033	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_033.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-7	Salvelinus namaycush	not available	not available	1	ED_011720_038	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_038.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-8	Salvelinus namaycush	not available	not available	1	ED_011720_043	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_043.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-9	Salvelinus namaycush	not available	not available	1	ED_011720_048	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_048.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-10	Salvelinus namaycush	not available	not available	1	ED_011720_053	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_053.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-11	Salvelinus namaycush	not available	not available	1	ED_011720_058	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_058.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-12	Salvelinus namaycush	not available	not available	1	ED_011720_063	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_063.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-13	Salvelinus namaycush	not available	not available	1	ED_011720_068	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_068.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-14	Salvelinus namaycush	not available	not available	1	ED_011720_073	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_073.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-15	Salvelinus namaycush	not available	not available	1	ED_011720_078	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_078.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-16	Salvelinus namaycush	not available	not available	1	ED_011720_083	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_083.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-17	Salvelinus namaycush	not available	not available	1	ED_011720_088	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_088.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-18	Salvelinus namaycush	not available	not available	1	ED_011720_093	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_093.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-19	Salvelinus namaycush	not available	not available	1	ED_011720_098	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_098.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-20	Salvelinus namaycush	not available	not available	1	ED_011720_103	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_103.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-21	Salvelinus namaycush	not available	not available	1	ED_011720_108	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_108.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-22	Salvelinus namaycush	not available	not available	1	ED_011720_113	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_113.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-23	Salvelinus namaycush	not available	not available	1	ED_011720_118	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_118.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-24	Salvelinus namaycush	not available	not available	1	ED_011720_123	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_123.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD023970-Sample-25	Salvelinus namaycush	not available	not available	1	ED_011720_128	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Xevo G2 Q-Tof;AC=MS:1001783	NT=Trypsin;AC=MS:1001251	1	1	ED_011720_128.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
