source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
27Dec2017_Suping_XSexp2_F12	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F6	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F1	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F11	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F9	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F7	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F4	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F2	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F10	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F8	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F3	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
27Dec2017_Suping_XSexp2_F5	Solanum lycopersicum	Root	1	27Dec2017_Suping_XSexp2_F5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	27Dec2017_Suping_XSexp2_F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Root
