source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]	comment[MS min charge]	comment[MS max charge]	comment[collision energy]	comment[ms2 mass analyzer]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE20_1	proteomic profiling by mass spectrometry	1	C_Lee_141014_CRM_dialysis_NCE20_2.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	1	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE20_2	proteomic profiling by mass spectrometry	2	C_Lee_141014_CRM_dialysis_NCE20_1.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	2	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE28_1	proteomic profiling by mass spectrometry	3	C_Lee_141014_CRM_dialysis_NCE28_1.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	3	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE28_2	proteomic profiling by mass spectrometry	4	C_Lee_141014_CRM_dialysis_NCE28_2.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	4	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE24_1	proteomic profiling by mass spectrometry	5	C_Lee_141014_CRM_dialysis_NCE24_1.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	5	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
CRM1-SNP1-RanGTP_trimeric_complex	Escherichia coli	not applicable	not applicable	1	not applicable	CRM1-SNP1-RanGTP_trimeric_complex_proteomics_NCE24_2	proteomic profiling by mass spectrometry	6	C_Lee_141014_CRM_dialysis_NCE24_2.raw	v1.1.0	Data-dependent acquisition	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	label free sample	6	AC=MS:1000422;NT=HCD	7 ppm	9 ppm	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0	3	7	20 eV	AC=MS:1000484;NT=orbitrap	350	1600	2
