source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Q1392-MSVA-TMT-HC-F5-exclusion	Mus musculus	Brain	not available	not available	1	Q1392-MSVA-TMT-HC-F5-exclusion	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1392-MSVA-TMT-HC-F5-exclusion.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1362-MSVA-TMT-HC-F4-exclusion	Mus musculus	Brain	not available	not available	1	Q1362-MSVA-TMT-HC-F4-exclusion	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1362-MSVA-TMT-HC-F4-exclusion.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1249-MSVA-TMT-HC-F7	Mus musculus	Brain	not available	not available	1	Q1249-MSVA-TMT-HC-F7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1249-MSVA-TMT-HC-F7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1388-MSVA-TMT-HC-F7-exclusion	Mus musculus	Brain	not available	not available	1	Q1388-MSVA-TMT-HC-F7-exclusion	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1388-MSVA-TMT-HC-F7-exclusion.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1396-MSVA-TMT-HC-F3-exclusioN	Mus musculus	Brain	not available	not available	1	Q1396-MSVA-TMT-HC-F3-exclusioN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1396-MSVA-TMT-HC-F3-exclusioN.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1245-MSVA-TMT-HC-F5	Mus musculus	Brain	not available	not available	1	Q1245-MSVA-TMT-HC-F5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1245-MSVA-TMT-HC-F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1364-MSVA-TMT-HC-F3-exclusion	Mus musculus	Brain	not available	not available	1	Q1364-MSVA-TMT-HC-F3-exclusion	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1364-MSVA-TMT-HC-F3-exclusion.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1358-MSVA-TMT-HC-F6-exclusion	Mus musculus	Brain	not available	not available	1	Q1358-MSVA-TMT-HC-F6-exclusion	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1358-MSVA-TMT-HC-F6-exclusion.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1241-MSVA-TMT-HC-F3	Mus musculus	Brain	not available	not available	1	Q1241-MSVA-TMT-HC-F3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1241-MSVA-TMT-HC-F3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
Q1247-MSVA-TMT-HC-F6	Mus musculus	Brain	not available	not available	1	Q1247-MSVA-TMT-HC-F6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Q1247-MSVA-TMT-HC-F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
