source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	soil	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y16.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	soil	not available	2	not available	Assay2	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y19.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	soil	not available	3	not available	Assay3	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y1a.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	soil	not available	4	not available	Assay4	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y13.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	soil	not available	5	not available	Assay5	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y24.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	soil	not available	6	not available	Assay6	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y20.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	soil	not available	7	not available	Assay7	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y18.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	soil	not available	8	not available	Assay8	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y3c.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	soil	not available	9	not available	Assay9	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y7g.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	soil	not available	10	not available	Assay10	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y2b.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Escherichia coli	soil	not available	11	not available	Assay11	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y29.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Escherichia coli	soil	not available	12	not available	Assay12	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y21.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Escherichia coli	soil	not available	13	not available	Assay13	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y23.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Escherichia coli	soil	not available	14	not available	Assay14	proteomic profiling by mass spectrometry	1	151222_NJ_Felipe_Y12.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation (CID)	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
