source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2020-06-10_P52_HEW6-KB	2020-06-10_P52_HEW6-KB	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P52_HEW6-KB	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P52_HEW6-KB.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P54_HEW3-DGL	2020-06-10_P54_HEW3-DGL	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P54_HEW3-DGL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P54_HEW3-DGL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P55_HEW4-AH	2020-06-10_P55_HEW4-AH	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P55_HEW4-AH	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P55_HEW4-AH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P59_HEW8-DGL	2020-06-10_P59_HEW8-DGL	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P59_HEW8-DGL	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P59_HEW8-DGL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P61_HEW3-BI	2020-06-10_P61_HEW3-BI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P61_HEW3-BI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P61_HEW3-BI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P63_HEW4-BI	2020-06-10_P63_HEW4-BI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P63_HEW4-BI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P63_HEW4-BI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P65_HEW42-BI	2020-06-10_P65_HEW42-BI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P65_HEW42-BI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P65_HEW42-BI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P67_HEW9-AH	2020-06-10_P67_HEW9-AH	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P67_HEW9-AH	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P67_HEW9-AH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P68_HEW42-KI	2020-06-10_P68_HEW42-KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P68_HEW42-KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P68_HEW42-KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P6_HEW9_ES	2020-06-10_P6_HEW9_ES	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P6_HEW9_ES	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P6_HEW9_ES.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P70_HEW8-AH	2020-06-10_P70_HEW8-AH	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P70_HEW8-AH	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P70_HEW8-AH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P73_HEW6-LA	2020-06-10_P73_HEW6-LA	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P73_HEW6-LA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P73_HEW6-LA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P74_HEW1-AH	2020-06-10_P74_HEW1-AH	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P74_HEW1-AH	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P74_HEW1-AH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P75_HEW5-LA	2020-06-10_P75_HEW5-LA	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P75_HEW5-LA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P75_HEW5-LA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P76_HEW11-AH	2020-06-10_P76_HEW11-AH	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P76_HEW11-AH	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P76_HEW11-AH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P78_HEW42-LA	2020-06-10_P78_HEW42-LA	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P78_HEW42-LA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P78_HEW42-LA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P8_HEW1-ES	2020-06-10_P8_HEW1-ES	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P8_HEW1-ES	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P8_HEW1-ES.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-06-10_P9_HEW11-LA	2020-06-10_P9_HEW11-LA	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-06-10_P9_HEW11-LA	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-06-10_P9_HEW11-LA.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK10_HEW12_FI	2020-07-02_PK10_HEW12_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK10_HEW12_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK10_HEW12_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK12_HEW1_FI	2020-07-02_PK12_HEW1_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK12_HEW1_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK12_HEW1_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK13_HEW7_BU	2020-07-02_PK13_HEW7_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK13_HEW7_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK13_HEW7_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK14_HEW6_BU	2020-07-02_PK14_HEW6_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK14_HEW6_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK14_HEW6_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK15_HEW5_BU	2020-07-02_PK15_HEW5_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK15_HEW5_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK15_HEW5_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK16_HEW1_BU	2020-07-02_PK16_HEW1_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK16_HEW1_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK16_HEW1_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK18_HEW8_BU	2020-07-02_PK18_HEW8_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK18_HEW8_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK18_HEW8_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK19_HEW2_BU	2020-07-02_PK19_HEW2_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK19_HEW2_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK19_HEW2_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK20_HEW9_BU	2020-07-02_PK20_HEW9_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK20_HEW9_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK20_HEW9_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK21_HEW12_BU	2020-07-02_PK21_HEW12_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK21_HEW12_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK21_HEW12_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK22_HEW3_BU	2020-07-02_PK22_HEW3_BU	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK22_HEW3_BU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK22_HEW3_BU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK27_HEW7_KI	2020-07-02_PK27_HEW7_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK27_HEW7_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK27_HEW7_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK28_HEW8_KI	2020-07-02_PK28_HEW8_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK28_HEW8_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK28_HEW8_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK2_HEW2_FI	2020-07-02_PK2_HEW2_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK2_HEW2_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK2_HEW2_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK30_HEW5_KI	2020-07-02_PK30_HEW5_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK30_HEW5_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK30_HEW5_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK32_HEW6_KI	2020-07-02_PK32_HEW6_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK32_HEW6_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK32_HEW6_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK33_HEW2_KI	2020-07-02_PK33_HEW2_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK33_HEW2_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK33_HEW2_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK34_HEW11_KI	2020-07-02_PK34_HEW11_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK34_HEW11_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK34_HEW11_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
