source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F1_Agilent6_20161222_FL_syn_HP_micro_HPH_f5	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_HP_micro_HPH_f5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_HP_micro_HPH_f5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f12	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f32	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f6	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_CB_micro_HPH_f6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f38	Mus musculus	Brain	not available	not available	1	F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f25	Mus musculus	Brain	not available	not available	1	F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent5_20160610_FL_CB_syn_DSSO_XL_f25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f11	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161027_FL_syn_HP_XL_SCX_f11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f10	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161222_FL_syn_CB_micro_SCX_f14	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_CB_micro_SCX_f14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_CB_micro_SCX_f14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f14	Mus musculus	Brain	not available	not available	1	F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	F1_Agilent6_20161222_FL_syn_HP_micro_SCX_f14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
