source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20160107_SK_PL_120min_1in10_1-4-22G	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-4-22G	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-4-22G.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20160107_SK_PL_120min_1in10_1-4-04G_02	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-4-04G_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-4-04G_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20151215_SK_PL_120min_LOP1-3-G24_151217194205	Homo sapiens	Cell culture	not available	not available	not available	1	20151215_SK_PL_120min_LOP1-3-G24_151217194205	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20151215_SK_PL_120min_LOP1-3-G24_151217194205.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20160107_SK_PL_120min_1in10_1-5-24G	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-5-24G	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-5-24G.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20160107_SK_PL_120min_1in10_1-4-05G	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-4-05G	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-4-05G.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20151215_SK_PL_120min_LOP1-2-G24_151217062633	Homo sapiens	Cell culture	not available	not available	not available	1	20151215_SK_PL_120min_LOP1-2-G24_151217062633	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20151215_SK_PL_120min_LOP1-2-G24_151217062633.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20160107_SK_PL_120min_1in10_1-5-22G	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-5-22G	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-5-22G.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20160107_SK_PL_120min_1in10_1-5-23G	Homo sapiens	Cell culture	not available	not available	not available	1	20160107_SK_PL_120min_1in10_1-5-23G	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20160107_SK_PL_120min_1in10_1-5-23G.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20151215_SK_PL_120min_LOP1-2-G23_151217042444	Homo sapiens	Cell culture	not available	not available	not available	1	20151215_SK_PL_120min_LOP1-2-G23_151217042444	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20151215_SK_PL_120min_LOP1-2-G23_151217042444.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
20151215_SK_PL_120min_LOP1-3-G23_151217174016	Homo sapiens	Cell culture	not available	not available	not available	1	20151215_SK_PL_120min_LOP1-3-G23_151217174016	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	20151215_SK_PL_120min_LOP1-3-G23_151217174016.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cell culture
