source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
A1_SCXRP_24hr_OrbiVelos_Run3_121711_04	A1_SCXRP_24hr_OrbiVelos_Run3_121711_04	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A1_SCXRP_24hr_OrbiVelos_Run3_121711_07.sqt	A1_SCXRP_24hr_OrbiVelos_Run3_121711_07.sqt	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_07.sqt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_07.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A1_SCXRP_24hr_OrbiVelos_Run3_121711_11	A1_SCXRP_24hr_OrbiVelos_Run3_121711_11	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A1_SCXRP_24hr_OrbiVelos_Run3_121711_11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_02	A5_SCXRP_24hr_OrbiVelos_Run1_120611_02	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_06	A5_SCXRP_24hr_OrbiVelos_Run1_120611_06	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_06.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_07.sqt	A5_SCXRP_24hr_OrbiVelos_Run1_120611_07.sqt	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_07.sqt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_07.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_08.sqt	A5_SCXRP_24hr_OrbiVelos_Run1_120611_08.sqt	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_08.sqt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_08.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_11.sqt	A5_SCXRP_24hr_OrbiVelos_Run1_120611_11.sqt	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_11.sqt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_11.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run1_120611_12.sqt	A5_SCXRP_24hr_OrbiVelos_Run1_120611_12.sqt	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_12.sqt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run1_120611_12.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
A5_SCXRP_24hr_OrbiVelos_Run2_121811_03	A5_SCXRP_24hr_OrbiVelos_Run2_121811_03	soil metagenome	soil	not applicable	not available	Microbial_life_in_permafrost_predictions_of_microbial_response_to_natural_thaw_using_a_multi-omics_approach	soil	soil	not available	not available	not available	not available	soil microbiome	1	A5_SCXRP_24hr_OrbiVelos_Run2_121811_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	A5_SCXRP_24hr_OrbiVelos_Run2_121811_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
