source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
170808_V2_P3_MA_DS_Teeling_D_01	170808_V2_P3_MA_DS_Teeling_D_01	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170808_V2_P3_MA_DS_Teeling_D_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170808_V2_P3_MA_DS_Teeling_D_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170808_V2_P3_MA_DS_Teeling_D_08	170808_V2_P3_MA_DS_Teeling_D_08	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170808_V2_P3_MA_DS_Teeling_D_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170808_V2_P3_MA_DS_Teeling_D_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170808_V2_P3_MA_DS_Teeling_D_14	170808_V2_P3_MA_DS_Teeling_D_14	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170808_V2_P3_MA_DS_Teeling_D_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170808_V2_P3_MA_DS_Teeling_D_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170808_V2_P3_MA_DS_Teeling_D_20	170808_V2_P3_MA_DS_Teeling_D_20	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170808_V2_P3_MA_DS_Teeling_D_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170808_V2_P3_MA_DS_Teeling_D_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170809_V2_P3_MA_DS_Hall_E_03	170809_V2_P3_MA_DS_Hall_E_03	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170809_V2_P3_MA_DS_Hall_E_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170809_V2_P3_MA_DS_Hall_E_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170809_V2_P3_MA_DS_Hall_E_09	170809_V2_P3_MA_DS_Hall_E_09	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170809_V2_P3_MA_DS_Hall_E_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170809_V2_P3_MA_DS_Hall_E_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_01	170810_V2_P3_MA_DS_Hall_F_01	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_02	170810_V2_P3_MA_DS_Hall_F_02	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_10	170810_V2_P3_MA_DS_Hall_F_10	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_12	170810_V2_P3_MA_DS_Hall_F_12	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_14	170810_V2_P3_MA_DS_Hall_F_14	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_15	170810_V2_P3_MA_DS_Hall_F_15	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_16	170810_V2_P3_MA_DS_Hall_F_16	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170810_V2_P3_MA_DS_Hall_F_18	170810_V2_P3_MA_DS_Hall_F_18	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170810_V2_P3_MA_DS_Hall_F_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170810_V2_P3_MA_DS_Hall_F_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170811_V2_P3_MA_DS_Teeling_G_07	170811_V2_P3_MA_DS_Teeling_G_07	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170811_V2_P3_MA_DS_Teeling_G_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170811_V2_P3_MA_DS_Teeling_G_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170812_V2_P3_MA_DS_Teeling_H_04	170812_V2_P3_MA_DS_Teeling_H_04	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170812_V2_P3_MA_DS_Teeling_H_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170812_V2_P3_MA_DS_Teeling_H_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170812_V2_P3_MA_DS_Teeling_H_06	170812_V2_P3_MA_DS_Teeling_H_06	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170812_V2_P3_MA_DS_Teeling_H_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170812_V2_P3_MA_DS_Teeling_H_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170812_V2_P3_MA_DS_Teeling_H_15	170812_V2_P3_MA_DS_Teeling_H_15	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170812_V2_P3_MA_DS_Teeling_H_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170812_V2_P3_MA_DS_Teeling_H_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
170812_V2_P3_MA_DS_Teeling_H_16	170812_V2_P3_MA_DS_Teeling_H_16	Candidatus pelagibacter sp.	sea water	not applicable	not available	Establishment_of_a_metaproteomics_pipeline_for_marine_particle_associated_microbial_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	170812_V2_P3_MA_DS_Teeling_H_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=ST;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	170812_V2_P3_MA_DS_Teeling_H_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
