source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
WAK20240927chenmn_wosp24320_60minTMT_9	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_2	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_8	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_14	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_11	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_7	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_10	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_4	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_15	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
WAK20240927chenmn_wosp24320_60minTMT_12	Mus musculus	Brain	not available	not available	1	WAK20240927chenmn_wosp24320_60minTMT_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	WAK20240927chenmn_wosp24320_60minTMT_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Brain
