source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
B07867_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-6	Mus musculus	Liver	not available	not available	1	B07867_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07867_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-8	Mus musculus	Liver	not available	not available	1	B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-10	Mus musculus	Liver	not available	not available	1	B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-3	Mus musculus	Liver	not available	not available	1	B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07857_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-1	Mus musculus	Liver	not available	not available	1	B07857_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07857_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-4	Mus musculus	Liver	not available	not available	1	B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07863_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-9	Mus musculus	Liver	not available	not available	1	B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07861_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-2	Mus musculus	Liver	not available	not available	1	B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07859_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07865_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-5	Mus musculus	Liver	not available	not available	1	B07865_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07865_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
B07869_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-7	Mus musculus	Liver	not available	not available	1	B07869_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	B07869_Ap_WNE1_PRC-5228-Fendt_Sara_Shotgun-7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
